#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33264:673300-674430 -            377 687505at2759         -            225     7e-42  139.1  14.5   1   3   1.2e-28   8.1e-27   89.8   2.8     2    71    21    94    20    96 0.94 -
Utg33264:673300-674430 -            377 687505at2759         -            225     7e-42  139.1  14.5   2   3   4.2e-05    0.0028   12.8   0.1    76   126   136   193   129   203 0.74 -
Utg33264:673300-674430 -            377 687505at2759         -            225     7e-42  139.1  14.5   3   3     3e-13     2e-11   39.5   1.4   109   220   216   366   193   371 0.72 -
Utg33272:506760-507986 -            409 687505at2759         -            225   5.3e-38  126.4  14.5   1   4   7.3e-27   4.9e-25   84.0   0.2     3    70     5    75     3    78 0.94 -
Utg33272:506760-507986 -            409 687505at2759         -            225   5.3e-38  126.4  14.5   2   4   2.7e-05    0.0018   13.4   0.1    77   110   111   144    92   169 0.72 -
Utg33272:506760-507986 -            409 687505at2759         -            225   5.3e-38  126.4  14.5   3   4     0.067       4.5    2.3   0.9   100   124   166   191   155   197 0.78 -
Utg33272:506760-507986 -            409 687505at2759         -            225   5.3e-38  126.4  14.5   4   4   1.7e-11   1.1e-09   33.8   0.9   117   220   200   339   194   344 0.76 -
Utg33272:619405-620433 -            343 687505at2759         -            225     1e-25   86.2   2.3   1   2   1.1e-19   7.6e-18   60.5   0.1     6    69     1    65     1    69 0.92 -
Utg33272:619405-620433 -            343 687505at2759         -            225     1e-25   86.2   2.3   2   2   6.8e-08   4.6e-06   21.9   0.2    81   219   174   332   171   338 0.65 -
Utg33254:300386-301579 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   1   6     8e-20   5.4e-18   61.0   0.7     5    68     4    74     1    81 0.87 -
Utg33254:300386-301579 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   2   6   0.00011    0.0073   11.5   0.1    80   119   124   154   118   188 0.76 -
Utg33254:300386-301579 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   3   6       1.1        76   -1.7   0.0   107   124   189   208   179   214 0.77 -
Utg33254:300386-301579 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   4   6     0.013      0.87    4.7   0.1   118   174   222   287   217   290 0.65 -
Utg33254:300386-301579 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   5   6    0.0014     0.091    7.9   0.0   164   193   295   326   293   345 0.76 -
Utg33254:300386-301579 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   6   6       1.3        87   -1.9   0.0   202   219   356   373   351   378 0.84 -
Utg33272:482280-483557 -            426 687505at2759         -            225   1.7e-24   82.2  12.2   1   4   1.3e-19   8.9e-18   60.2   1.5     3    66     5    72     3    81 0.88 -
Utg33272:482280-483557 -            426 687505at2759         -            225   1.7e-24   82.2  12.2   2   4   1.2e-07   8.2e-06   21.1   0.2    78   129   175   231   157   235 0.88 -
Utg33272:482280-483557 -            426 687505at2759         -            225   1.7e-24   82.2  12.2   3   4     0.014      0.95    4.6   0.1   117   153   261   302   249   335 0.68 -
Utg33272:482280-483557 -            426 687505at2759         -            225   1.7e-24   82.2  12.2   4   4      0.19        13    0.8   0.0   206   219   400   413   382   419 0.85 -
Utg33264:555732-556142 -            137 687505at2759         -            225   7.1e-23   76.9   0.1   1   1   1.2e-24   7.8e-23   76.8   0.1     3    70     7    77     5   106 0.91 -
Utg33282:165740-166966 -            409 687505at2759         -            225   4.4e-22   74.3  13.3   1   4   1.6e-22     1e-20   69.8   1.7     3    66     3    69     1    73 0.94 -
Utg33282:165740-166966 -            409 687505at2759         -            225   4.4e-22   74.3  13.3   2   4    0.0027      0.18    6.9   0.0    68   124   131   196   125   203 0.64 -
Utg33282:165740-166966 -            409 687505at2759         -            225   4.4e-22   74.3  13.3   3   4      0.59        40   -0.8   2.0   108   129   202   223   196   239 0.71 -
Utg33282:165740-166966 -            409 687505at2759         -            225   4.4e-22   74.3  13.3   4   4     0.039       2.6    3.1   0.2   115   144   225   258   217   376 0.82 -
Utg33278:248957-249232 -             92 687505at2759         -            225   9.3e-21   70.0   0.2   1   1   1.6e-22   1.1e-20   69.8   0.2     4    75     1    77     1    81 0.87 -
Utg33276:362889-363164 -             92 687505at2759         -            225   2.7e-20   68.5   0.5   1   1   4.5e-22     3e-20   68.3   0.5     4    72     1    74     1    84 0.86 -
Utg33272:221594-223363 -            590 687505at2759         -            225   1.9e-18   62.4   0.9   1   3   2.9e-20   1.9e-18   62.4   0.9     4    71     4    76     1    94 0.90 -
Utg33272:221594-223363 -            590 687505at2759         -            225   1.9e-18   62.4   0.9   2   3       1.5     1e+02   -2.1   1.1   113   113   335   335   259   424 0.61 -
Utg33272:221594-223363 -            590 687505at2759         -            225   1.9e-18   62.4   0.9   3   3       1.3        86   -1.8   1.6   118   151   453   486   337   505 0.61 -
