#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33272:256285-257559 -            425 1010730at2759        -            275  7.1e-115  378.5   1.3   1   2  9.5e-117  1.3e-114  377.6   0.3     1   267     2   294     2   303 0.90 -
Utg33272:256285-257559 -            425 1010730at2759        -            275  7.1e-115  378.5   1.3   2   2      0.24        32   -0.9   0.0   253   275   311   333   308   333 0.89 -
Utg33260:526847-527683 -            279 1010730at2759        -            275   6.8e-13   43.9   1.3   1   2      0.23        30   -0.8   0.0    80   101     7    28     1    35 0.72 -
Utg33260:526847-527683 -            279 1010730at2759        -            275   6.8e-13   43.9   1.3   2   2   1.1e-14   1.4e-12   42.9   0.6   133   255    90   225    46   230 0.77 -
Utg33270:128621-129379 -            253 1010730at2759        -            275   0.00029   15.7   0.1   1   1   3.3e-06   0.00044   15.0   0.1   182   227   100   148    69   156 0.84 -
Utg33250:336883-337779 -            299 1010730at2759        -            275   0.00058   14.7   0.3   1   2   8.6e-06    0.0012   13.7   0.1   181   222   110   151    40   165 0.72 -
Utg33250:336883-337779 -            299 1010730at2759        -            275   0.00058   14.7   0.3   2   2      0.72        96   -2.5   0.0   155   187   244   276   232   286 0.77 -
Utg33254:91712-92437   -            242 1010730at2759        -            275    0.0032   12.2   0.0   1   1   4.1e-05    0.0055   11.5   0.0   186   225   104   143    76   163 0.86 -
Utg33258:211742-212551 -            270 1010730at2759        -            275    0.0039   11.9   0.0   1   1   4.1e-05    0.0055   11.4   0.0   182   225   101   144    52   152 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/1010730at2759.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/hmmer_output/initial_run_results/1010730at2759.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/1010730at2759.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 11:49:06 2023
# [ok]
