#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33272:176348-180283 -           1312 179362at2759         -            938  6.3e-210  695.2 159.2   1   5   6.9e-97   5.5e-95  314.8   8.6     1   254     7   285     7   293 0.86 -
Utg33272:176348-180283 -           1312 179362at2759         -            938  6.3e-210  695.2 159.2   2   5     2e-05    0.0016   12.1  35.7   167   449   275   553   269   559 0.78 -
Utg33272:176348-180283 -           1312 179362at2759         -            938  6.3e-210  695.2 159.2   3   5   2.5e-05     0.002   11.8  76.9   288   727   501   963   495   978 0.48 -
Utg33272:176348-180283 -           1312 179362at2759         -            938  6.3e-210  695.2 159.2   4   5   5.1e-06   0.00041   14.1  16.8   657   746   979  1068   974  1082 0.87 -
Utg33272:176348-180283 -           1312 179362at2759         -            938  6.3e-210  695.2 159.2   5   5  1.2e-108  9.9e-107  353.7   9.7   714   938  1062  1295  1059  1295 0.89 -
Utg33272:608525-610120 -            532 179362at2759         -            938   4.7e-13   43.7   2.0   1   4     0.048       3.9    0.9   0.0    25    39    22    36    22    55 0.82 -
Utg33272:608525-610120 -            532 179362at2759         -            938   4.7e-13   43.7   2.0   2   4   3.8e-06    0.0003   14.5   0.0   864   901   112   149   111   175 0.82 -
Utg33272:608525-610120 -            532 179362at2759         -            938   4.7e-13   43.7   2.0   3   4     7e-05    0.0056   10.3   0.1    25    59   260   290   248   305 0.89 -
Utg33272:608525-610120 -            532 179362at2759         -            938   4.7e-13   43.7   2.0   4   4   8.1e-06   0.00066   13.4   0.0   864   928   465   522   459   529 0.82 -
Utg33254:606931-608526 -            532 179362at2759         -            938     1e-12   42.6   5.0   1   4      0.01      0.82    3.2   0.0    25    40    22    37    22    59 0.81 -
Utg33254:606931-608526 -            532 179362at2759         -            938     1e-12   42.6   5.0   2   4     4e-06   0.00032   14.4   0.2   864   901   112   149   111   174 0.86 -
Utg33254:606931-608526 -            532 179362at2759         -            938     1e-12   42.6   5.0   3   4   6.4e-05    0.0052   10.5   0.2    25    59   260   290   244   301 0.88 -
Utg33254:606931-608526 -            532 179362at2759         -            938     1e-12   42.6   5.0   4   4   1.1e-05   0.00086   13.0   0.0   877   929   478   523   460   529 0.86 -
Utg33250:498415-499356 -            314 179362at2759         -            938   2.8e-06   21.3   3.8   1   3     0.042       3.4    1.1   0.0    25    40    33    48    33    73 0.84 -
Utg33250:498415-499356 -            314 179362at2759         -            938   2.8e-06   21.3   3.8   2   3   6.8e-06   0.00055   13.7   0.2   865   930   127   186   125   193 0.79 -
Utg33250:498415-499356 -            314 179362at2759         -            938   2.8e-06   21.3   3.8   3   3    0.0013      0.11    6.1   0.2    26    54   276   300   274   305 0.85 -
Utg33278:224490-226052 -            521 179362at2759         -            938   6.9e-06   20.0  16.3   1   5     0.032       2.5    1.5   0.0    25    40    32    47    32    57 0.76 -
Utg33278:224490-226052 -            521 179362at2759         -            938   6.9e-06   20.0  16.3   2   5    0.0011     0.089    6.4   0.1   864   900   154   190   153   208 0.85 -
Utg33278:224490-226052 -            521 179362at2759         -            938   6.9e-06   20.0  16.3   3   5      0.04       3.2    1.2   3.1   566   631   217   282   200   290 0.48 -
Utg33278:224490-226052 -            521 179362at2759         -            938   6.9e-06   20.0  16.3   4   5    0.0022      0.18    5.3   0.1    25    54   346   371   344   379 0.87 -
Utg33278:224490-226052 -            521 179362at2759         -            938   6.9e-06   20.0  16.3   5   5   4.4e-05    0.0035   11.0   0.1   877   926   456   498   452   507 0.76 -
Utg33280:603857-605176 -            440 179362at2759         -            938     0.037    7.6   1.9   1   2       0.3        24   -1.7   0.4    25    43     6    21     6    31 0.72 -
Utg33280:603857-605176 -            440 179362at2759         -            938     0.037    7.6   1.9   2   2   0.00058     0.047    7.3   0.1    24    40   280   296   275   308 0.83 -
Utg33260:231734-232882 -            383 179362at2759         -            938     0.086    6.4  37.8   1   2    0.0024      0.19    5.3   0.3    22    38     8    24     2    36 0.81 -
Utg33260:231734-232882 -            383 179362at2759         -            938     0.086    6.4  37.8   2   2    0.0047      0.38    4.3  31.2   436   744    76   381    57   383 0.78 -
Utg33274:456868-459387 -            840 179362at2759         -            938     0.097    6.2  68.4   1   3     0.001     0.082    6.5  11.9   308   425    42   154     2   182 0.53 -
