#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33278:530970-532946   -            659 674169at2759         -            271   3.4e-41  136.8   2.8   1   3   9.3e-17   3.6e-15   51.5   0.0     1    64    64   135    64   143 0.83 -
Utg33278:530970-532946   -            659 674169at2759         -            271   3.4e-41  136.8   2.8   2   3   2.2e-08   8.4e-07   24.0   0.1    66   120   161   229   149   234 0.83 -
Utg33278:530970-532946   -            659 674169at2759         -            271   3.4e-41  136.8   2.8   3   3   3.9e-19   1.5e-17   59.3   0.2   118   246   262   424   260   445 0.67 -
Utg33264:394989-396137   -            383 674169at2759         -            271   1.3e-12   43.1   1.1   1   3      0.29        11    0.7   0.2     2    31    11    40    10    45 0.90 -
Utg33264:394989-396137   -            383 674169at2759         -            271   1.3e-12   43.1   1.1   2   3   1.3e-07   4.8e-06   21.6   0.0    31    66    72   107    70   111 0.92 -
Utg33264:394989-396137   -            383 674169at2759         -            271   1.3e-12   43.1   1.1   3   3   2.3e-06   8.8e-05   17.4   0.0   123   174   215   272   209   290 0.69 -
Utg33260:722307-723320   -            338 674169at2759         -            271   4.8e-11   37.9   1.6   1   3     0.016       0.6    4.8   0.1     3    31     1    29     1    31 0.95 -
Utg33260:722307-723320   -            338 674169at2759         -            271   4.8e-11   37.9   1.6   2   3   3.2e-07   1.2e-05   20.2   0.0    34    66    52    84    49    92 0.89 -
Utg33260:722307-723320   -            338 674169at2759         -            271   4.8e-11   37.9   1.6   3   3   0.00046     0.018    9.9   0.2   119   174   176   235   173   250 0.74 -
Utg33272:87208-87921     -            238 674169at2759         -            271   2.1e-10   35.8   0.0   1   2   7.7e-09     3e-07   25.5   0.0     2    55     1    57     1    65 0.90 -
Utg33272:87208-87921     -            238 674169at2759         -            271   2.1e-10   35.8   0.0   2   2    0.0016      0.06    8.1   0.0   119   166   151   202   139   208 0.77 -
Utg33280:603857-605176   -            440 674169at2759         -            271   4.8e-07   24.8   0.0   1   2   0.00017    0.0065   11.3   0.0    32    72     2    42     1    61 0.87 -
Utg33280:603857-605176   -            440 674169at2759         -            271   4.8e-07   24.8   0.0   2   2   0.00021    0.0081   11.0   0.0    31    56   276   301   272   304 0.90 -
Utg33260:113568-114077   -            170 674169at2759         -            271   8.3e-06   20.8   0.1   1   2    0.0002    0.0077   11.0   0.0    33    55     4    26     1    31 0.89 -
