#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33284:402023-404542 -            840 905026at2759         -            402   3.5e-95  314.8  14.6   1   2     6e-12   6.9e-10   33.9   0.0     4    75   236   321   233   324 0.82 -
Utg33284:402023-404542 -            840 905026at2759         -            402   3.5e-95  314.8  14.6   2   2   3.9e-84   4.5e-82  271.6  12.4    75   401   355   752   343   753 0.82 -
Utg33286:65678-66556   -            293 905026at2759         -            402     5e-22   73.8   4.1   1   4   3.4e-18   3.9e-16   54.5   0.5   200   297    74   171    51   172 0.84 -
Utg33286:65678-66556   -            293 905026at2759         -            402     5e-22   73.8   4.1   2   4   0.00052      0.06    7.7   0.1   337   364   161   188   157   198 0.86 -
Utg33286:65678-66556   -            293 905026at2759         -            402     5e-22   73.8   4.1   3   4   7.3e-05    0.0084   10.5   0.2   323   392   180   250   178   252 0.86 -
Utg33286:65678-66556   -            293 905026at2759         -            402     5e-22   73.8   4.1   4   4    0.0068      0.78    4.0   0.0   208   247   252   292   251   293 0.90 -
Utg33286:450668-451576 -            303 905026at2759         -            402   9.8e-19   63.0   7.4   1   4   3.7e-05    0.0043   11.5   0.0   233   277     9    53     1    58 0.86 -
Utg33286:450668-451576 -            303 905026at2759         -            402   9.8e-19   63.0   7.4   2   4   1.8e-07   2.1e-05   19.1   0.0   213   274    58   123    54   125 0.93 -
Utg33286:450668-451576 -            303 905026at2759         -            402   9.8e-19   63.0   7.4   3   4   3.6e-05    0.0041   11.5   0.4   163   246   147   238   142   240 0.78 -
Utg33286:450668-451576 -            303 905026at2759         -            402   9.8e-19   63.0   7.4   4   4   9.7e-10   1.1e-07   26.6   0.5   179   276   202   303   201   303 0.80 -
Utg33262:449764-451641 -            626 905026at2759         -            402   3.7e-12   41.3  10.8   1   4      0.65        75   -2.5   0.0    29    95    87   152    85   205 0.65 -
Utg33262:449764-451641 -            626 905026at2759         -            402   3.7e-12   41.3  10.8   2   4      0.43        49   -1.9   0.2    80   130   216   269   211   278 0.74 -
Utg33262:449764-451641 -            626 905026at2759         -            402   3.7e-12   41.3  10.8   3   4   3.8e-11   4.3e-09   31.2   0.4   176   281   354   462   340   465 0.78 -
Utg33262:449764-451641 -            626 905026at2759         -            402   3.7e-12   41.3  10.8   4   4     6e-07   6.9e-05   17.4   0.1   211   280   459   529   458   538 0.90 -
Utg33280:922291-922800 -            170 905026at2759         -            402   8.9e-07   23.6   0.0   1   1   1.1e-08   1.2e-06   23.1   0.0   203   283     6    84     2   119 0.80 -
Utg33266:295252-296154 -            301 905026at2759         -            402   1.7e-06   22.7   0.1   1   2    0.0032      0.37    5.1   0.1   240   279   155   195   143   206 0.81 -
Utg33266:295252-296154 -            301 905026at2759         -            402   1.7e-06   22.7   0.1   2   2   3.4e-06   0.00039   14.9   0.0   217   276   240   300   218   301 0.86 -
Utg33260:316701-317171 -            157 905026at2759         -            402   0.00019   15.9   0.5   1   2   2.2e-05    0.0025   12.3   0.2   323   390    24    99    19   100 0.68 -
Utg33260:316701-317171 -            157 905026at2759         -            402   0.00019   15.9   0.5   2   2   0.00036     0.042    8.2   0.0   340   390    76   125    73   130 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/905026at2759.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/hmmer_output/initial_run_results/905026at2759.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/905026at2759.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 11:49:16 2023
# [ok]
