#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33250:410058-410681 -            208 1421503at2759        -            114   1.1e-50  166.2   0.1   1   1   3.2e-52   1.7e-50  165.6   0.1     5   113    44   156    41   157 0.94 -
Utg33278:505145-506725 -            527 1421503at2759        -            114   1.2e-15   53.3   0.0   1   4   6.1e-07   3.3e-05   19.7   0.0     6    78     3    79     1    94 0.85 -
Utg33278:505145-506725 -            527 1421503at2759        -            114   1.2e-15   53.3   0.0   2   4     0.045       2.4    4.0   0.0     8    72    93   160    87   166 0.74 -
Utg33278:505145-506725 -            527 1421503at2759        -            114   1.2e-15   53.3   0.0   3   4     1e-06   5.6e-05   19.0   0.0     7    66   185   244   180   255 0.80 -
Utg33278:505145-506725 -            527 1421503at2759        -            114   1.2e-15   53.3   0.0   4   4     0.022       1.2    5.0   0.0     8    67   289   348   283   355 0.70 -
Utg33266:136405-139065 -            887 1421503at2759        -            114   1.3e-13   46.8   0.7   1   5      0.51        28    0.6   0.0    48    85    58    98    44   100 0.79 -
Utg33266:136405-139065 -            887 1421503at2759        -            114   1.3e-13   46.8   0.7   2   5   9.4e-05    0.0051   12.7   0.0     7    63   345   402   340   415 0.85 -
Utg33266:136405-139065 -            887 1421503at2759        -            114   1.3e-13   46.8   0.7   3   5       2.2   1.2e+02   -1.4   0.0     4    37   529   563   526   596 0.86 -
Utg33266:136405-139065 -            887 1421503at2759        -            114   1.3e-13   46.8   0.7   4   5   0.00051     0.027   10.3   0.0     8    76   664   741   660   756 0.69 -
Utg33266:136405-139065 -            887 1421503at2759        -            114   1.3e-13   46.8   0.7   5   5   6.4e-06   0.00034   16.4   0.0     5    64   761   820   757   838 0.77 -
Utg33252:280072-280599 -            176 1421503at2759        -            114   9.6e-12   40.8   0.0   1   2    0.0018     0.095    8.6   0.0     8    79     2    77     1    92 0.73 -
Utg33252:280072-280599 -            176 1421503at2759        -            114   9.6e-12   40.8   0.0   2   2   2.7e-10   1.4e-08   30.6   0.0     6    78    99   175    94   176 0.88 -
Utg33272:604015-604521 -            169 1421503at2759        -            114   1.8e-10   36.7   0.1   1   2   1.5e-08   8.2e-07   24.9   0.1     8    79     3    77     1    85 0.87 -
Utg33272:604015-604521 -            169 1421503at2759        -            114   1.8e-10   36.7   0.1   2   2   0.00061     0.033   10.1   0.0     6    79    88   165    83   167 0.66 -
Utg33260:884939-885577 -            213 1421503at2759        -            114   2.8e-09   32.8   0.6   1   2   2.3e-09   1.2e-07   27.6   0.1     7    76     9    83     3    87 0.85 -
Utg33260:884939-885577 -            213 1421503at2759        -            114   2.8e-09   32.8   0.6   2   2     0.059       3.2    3.7   0.0    44    83   147   185   107   201 0.69 -
