#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33254:362140-364200   -            687 355408at2759         -            555  3.8e-162  536.4  46.0   1   2    2e-160  3.9e-158  523.1  33.8     5   498     6   564     3   576 0.87 -
Utg33254:362140-364200   -            687 355408at2759         -            555  3.8e-162  536.4  46.0   2   2   2.5e-07   5.1e-05   17.7   4.3   491   544   591   663   574   684 0.74 -
Utg33286:332549-335236   -            896 355408at2759         -            555   2.8e-14   48.2   1.0   1   4   2.1e-09   4.3e-07   24.5   0.3    54   186   245   371   208   399 0.78 -
Utg33286:332549-335236   -            896 355408at2759         -            555   2.8e-14   48.2   1.0   2   4   2.7e-05    0.0053   11.0   0.1    88   201   312   415   292   429 0.70 -
Utg33286:332549-335236   -            896 355408at2759         -            555   2.8e-14   48.2   1.0   3   4     0.075        15   -0.4   0.0    86   144   636   695   615   706 0.81 -
Utg33286:332549-335236   -            896 355408at2759         -            555   2.8e-14   48.2   1.0   4   4   1.1e-07   2.2e-05   18.9   0.0    64   152   717   806   706   847 0.84 -
Utg33286:450668-451576   -            303 355408at2759         -            555   4.1e-11   37.8   0.5   1   2   5.9e-09   1.2e-06   23.1   0.1    67   193     5   139     2   175 0.86 -
Utg33286:450668-451576   -            303 355408at2759         -            555   4.1e-11   37.8   0.5   2   2   6.9e-06    0.0014   13.0   0.1    54   136   208   291   182   298 0.86 -
Utg33280:1270080-1271249 -            390 355408at2759         -            555   5.7e-09   30.7   4.0   1   3     0.018       3.6    1.7   0.1    88   115    35    62    32    73 0.83 -
Utg33280:1270080-1271249 -            390 355408at2759         -            555   5.7e-09   30.7   4.0   2   3   6.1e-05     0.012    9.8   0.6    56   197    74   215    66   267 0.63 -
Utg33280:1270080-1271249 -            390 355408at2759         -            555   5.7e-09   30.7   4.0   3   3   2.1e-06   0.00042   14.7   0.0   200   267   312   387   309   390 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/355408at2759.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/hmmer_output/initial_run_results/355408at2759.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/355408at2759.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 11:49:12 2023
# [ok]
