#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33266:136405-139065 -            887 1428854at2759        -            355  7.8e-114  375.9  10.1   1   4     0.073       2.5    2.6   0.0   311   344    44    77    41    87 0.86 -
Utg33266:136405-139065 -            887 1428854at2759        -            355  7.8e-114  375.9  10.1   2   4   3.7e-29   1.2e-27   92.4   0.1     6    95   334   425   330   429 0.91 -
Utg33266:136405-139065 -            887 1428854at2759        -            355  7.8e-114  375.9  10.1   3   4     1e-57   3.4e-56  186.3   0.6    91   352   453   737   449   740 0.80 -
Utg33266:136405-139065 -            887 1428854at2759        -            355  7.8e-114  375.9  10.1   4   4   1.1e-33   3.8e-32  107.2   4.9   232   355   663   834   657   834 0.75 -
Utg33278:505145-506725 -            527 1428854at2759        -            355   7.2e-40  132.6   0.0   1   4   1.2e-09   4.1e-08   28.2   0.0    15    92     2    81     1    85 0.92 -
Utg33278:505145-506725 -            527 1428854at2759        -            355   7.2e-40  132.6   0.0   2   4   1.5e-09     5e-08   27.9   0.0   280   352    85   160    80   163 0.85 -
Utg33278:505145-506725 -            527 1428854at2759        -            355   7.2e-40  132.6   0.0   3   4     4e-12   1.4e-10   36.3   0.0   287   354   185   255   171   257 0.90 -
Utg33278:505145-506725 -            527 1428854at2759        -            355   7.2e-40  132.6   0.0   4   4   1.2e-11   3.9e-10   34.8   0.0    17    94   288   366   271   376 0.90 -
Utg33250:151712-152812 -            367 1428854at2759        -            355   2.6e-28   94.6   0.3   1   3   9.4e-11   3.1e-09   31.8   0.0    21    94     1    75     1    84 0.89 -
Utg33250:151712-152812 -            367 1428854at2759        -            355   2.6e-28   94.6   0.3   2   3   6.9e-08   2.3e-06   22.4   0.0   276   353   107   188    99   190 0.82 -
Utg33250:151712-152812 -            367 1428854at2759        -            355   2.6e-28   94.6   0.3   3   3   2.7e-12     9e-11   36.9   0.1     3    68   247   313   245   325 0.88 -
Utg33282:69251-70564   -            438 1428854at2759        -            355   2.1e-20   68.6   6.7   1   4   1.1e-09   3.8e-08   28.3   0.0    18    93    69   146    58   163 0.88 -
Utg33282:69251-70564   -            438 1428854at2759        -            355   2.1e-20   68.6   6.7   2   4   0.00025    0.0084   10.7   0.1   300   354   172   224   153   225 0.81 -
Utg33282:69251-70564   -            438 1428854at2759        -            355   2.1e-20   68.6   6.7   3   4   3.1e-10     1e-08   30.1   0.5    14   108   277   371   262   385 0.84 -
Utg33282:69251-70564   -            438 1428854at2759        -            355   2.1e-20   68.6   6.7   4   4     0.027       0.9    4.0   0.1     4    73   357   428   354   438 0.72 -
Utg33252:280072-280599 -            176 1428854at2759        -            355   9.1e-19   63.2   0.0   1   2   1.8e-07     6e-06   21.0   0.0    18    87     2    73     1    85 0.87 -
Utg33252:280072-280599 -            176 1428854at2759        -            355   9.1e-19   63.2   0.0   2   2   2.1e-13   6.9e-12   40.6   0.0    15    84    98   169    83   173 0.73 -
Utg33260:65884-66384   -            167 1428854at2759        -            355     1e-18   63.0   0.0   1   2   5.2e-10   1.7e-08   29.4   0.0    15    83     1    69     1    78 0.85 -
Utg33260:65884-66384   -            167 1428854at2759        -            355     1e-18   63.0   0.0   2   2   7.9e-11   2.6e-09   32.1   0.0    12    92    82   163    73   166 0.93 -
Utg33258:238971-239459 -            163 1428854at2759        -            355   3.2e-17   58.1   0.0   1   2   6.3e-14   2.1e-12   42.3   0.0    17    89     5    77     2    83 0.88 -
Utg33258:238971-239459 -            163 1428854at2759        -            355   3.2e-17   58.1   0.0   2   2   2.2e-05   0.00073   14.2   0.0    11    68    96   153    83   163 0.68 -
Utg33272:624614-625273 -            220 1428854at2759        -            355   1.6e-15   52.5   0.0   1   2   4.3e-12   1.4e-10   36.2   0.0    16    88     4    76     1    87 0.90 -
Utg33272:624614-625273 -            220 1428854at2759        -            355   1.6e-15   52.5   0.0   2   2   1.8e-05    0.0006   14.5   0.0    13    93   101   182    90   187 0.82 -
Utg33272:604015-604521 -            169 1428854at2759        -            355   2.5e-15   51.9   0.0   1   2     4e-07   1.4e-05   19.9   0.1    19    91     4    77     1    85 0.85 -
Utg33272:604015-604521 -            169 1428854at2759        -            355   2.5e-15   51.9   0.0   2   2     2e-10   6.6e-09   30.8   0.0    14    92    86   166    75   169 0.88 -
Utg33262:291244-291906 -            221 1428854at2759        -            355   1.1e-11   39.9   0.0   1   2   1.9e-08   6.4e-07   24.2   0.0    18    93     3    81     1    97 0.86 -
Utg33262:291244-291906 -            221 1428854at2759        -            355   1.1e-11   39.9   0.0   2   2   2.8e-05   0.00094   13.8   0.0   298   344   163   207   144   216 0.76 -
Utg33286:640188-640628 -            147 1428854at2759        -            355   3.6e-11   38.2   0.0   1   2    0.0031       0.1    7.1   0.0   323   342     1    20     1    26 0.88 -
Utg33286:640188-640628 -            147 1428854at2759        -            355   3.6e-11   38.2   0.0   2   2   5.5e-10   1.8e-08   29.3   0.0    18    92    67   144    61   147 0.87 -
Utg33262:143490-143957 -            156 1428854at2759        -            355     1e-10   36.7   1.0   1   2   1.3e-10   4.4e-09   31.3   0.2    19    93     2    78     1    85 0.90 -
Utg33262:143490-143957 -            156 1428854at2759        -            355     1e-10   36.7   1.0   2   2     0.021      0.72    4.3   0.0   287   353    88   155    84   156 0.73 -
Utg33260:884939-885577 -            213 1428854at2759        -            355   1.3e-10   36.4   0.1   1   2   6.4e-08   2.1e-06   22.5   0.0   288   352    10    79     4    82 0.88 -
Utg33260:884939-885577 -            213 1428854at2759        -            355   1.3e-10   36.4   0.1   2   2   9.5e-05    0.0032   12.1   0.0    14    83   105   175    98   193 0.77 -
Utg33272:418911-419129 -             73 1428854at2759        -            355   1.7e-10   36.0   0.1   1   1   5.5e-12   1.9e-10   35.9   0.1   289   353     1    69     1    71 0.86 -
Utg33272:308579-308824 -             82 1428854at2759        -            355   4.1e-10   34.7   0.0   1   1   1.3e-11   4.5e-10   34.6   0.0    19    91     1    75     1    81 0.87 -
Utg33276:356111-356413 -            101 1428854at2759        -            355   3.4e-09   31.7   0.0   1   1   1.1e-10   3.8e-09   31.6   0.0     5    90     7    93     3    98 0.85 -
Utg33276:238913-239302 -            130 1428854at2759        -            355   9.1e-09   30.3   0.0   1   1   3.2e-10   1.1e-08   30.1   0.0    19    75     3    61     1    70 0.87 -
Utg33250:410058-410681 -            208 1428854at2759        -            355   1.8e-08   29.4   0.0   1   1   7.1e-10   2.4e-08   28.9   0.0   285   350    44   113    35   118 0.81 -
Utg33252:675940-676185 -             82 1428854at2759        -            355   1.8e-08   29.3   0.0   1   1   5.8e-10   1.9e-08   29.2   0.0    20    88     2    72     1    80 0.89 -
Utg33260:223309-223536 -             76 1428854at2759        -            355   5.1e-08   27.9   0.0   1   1   1.7e-09   5.7e-08   27.7   0.0    15    64    26    76    17    76 0.94 -
Utg33264:780827-781405 -            193 1428854at2759        -            355   5.6e-07   24.4   0.0   1   2   0.00059      0.02    9.5   0.0   291   354     6    73     2    74 0.83 -
