#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33262:449764-451641 -            626 761109at2759         -            377  2.9e-112  371.0  22.2   1   4   0.00038     0.038    8.6   0.0     2    31    12    41    11    50 0.89 -
Utg33262:449764-451641 -            626 761109at2759         -            377  2.9e-112  371.0  22.2   2   4   5.2e-12   5.2e-10   34.5   0.1    30    80    86   139    80   143 0.86 -
Utg33262:449764-451641 -            626 761109at2759         -            377  2.9e-112  371.0  22.2   3   4   1.3e-05    0.0013   13.4   0.3    55   118   193   263   173   294 0.71 -
Utg33262:449764-451641 -            626 761109at2759         -            377  2.9e-112  371.0  22.2   4   4   2.7e-99   2.7e-97  321.7   9.3   118   365   316   573   299   584 0.89 -
Utg33286:65678-66556   -            293 761109at2759         -            377   4.8e-37  123.5   2.4   1   2   4.7e-33   4.7e-31  103.8   0.3   149   308    44   206    17   208 0.86 -
Utg33286:65678-66556   -            293 761109at2759         -            377   4.8e-37  123.5   2.4   2   2   9.6e-08   9.6e-06   20.4   0.1   209   276   207   274   193   281 0.92 -
Utg33286:450668-451576 -            303 761109at2759         -            377   1.3e-20   69.4  11.6   1   2   2.9e-14   2.9e-12   41.9   2.0   205   362     2   174     1   177 0.81 -
Utg33286:450668-451576 -            303 761109at2759         -            377   1.3e-20   69.4  11.6   2   2     6e-11     6e-09   31.0   3.8   184   321   163   303   161   303 0.78 -
Utg33284:402023-404542 -            840 761109at2759         -            377   5.1e-15   51.0  12.9   1   3     0.048       4.9    1.7   0.0    24    68   258   302   239   322 0.82 -
Utg33284:402023-404542 -            840 761109at2759         -            377   5.1e-15   51.0  12.9   2   3   3.4e-14   3.4e-12   41.7   5.8    32   324   362   662   355   674 0.85 -
Utg33284:402023-404542 -            840 761109at2759         -            377   5.1e-15   51.0  12.9   3   3   0.00022     0.022    9.4   0.2   300   348   679   729   670   751 0.78 -
Utg33252:497754-500828 -           1025 761109at2759         -            377   5.3e-09   31.2   9.8   1   4   2.5e-05    0.0025   12.5   0.3   248   347   147   250   138   259 0.82 -
Utg33252:497754-500828 -           1025 761109at2759         -            377   5.3e-09   31.2   9.8   2   4    0.0027      0.28    5.8   0.1   290   345   259   314   249   321 0.85 -
Utg33252:497754-500828 -           1025 761109at2759         -            377   5.3e-09   31.2   9.8   3   4   0.00033     0.033    8.8   0.0   300   368   507   581   500   587 0.78 -
Utg33252:497754-500828 -           1025 761109at2759         -            377   5.3e-09   31.2   9.8   4   4    0.0011      0.11    7.0   0.6   262   295   958   991   945  1024 0.81 -
Utg33280:922291-922800 -            170 761109at2759         -            377   7.8e-08   27.3   0.0   1   1   1.1e-09   1.1e-07   26.9   0.0   185   269     9    91     2    94 0.87 -
Utg33266:295252-296154 -            301 761109at2759         -            377   7.1e-07   24.2   0.6   1   3      0.94        94   -2.6   0.0   239   252    56    69    21    90 0.52 -
Utg33266:295252-296154 -            301 761109at2759         -            377   7.1e-07   24.2   0.6   2   3    0.0073      0.73    4.4   0.4   300   362   170   234   167   241 0.70 -
Utg33266:295252-296154 -            301 761109at2759         -            377   7.1e-07   24.2   0.6   3   3   1.1e-06   0.00011   17.0   0.0   206   255   251   300   243   301 0.60 -
Utg33262:355216-355602 -            129 761109at2759         -            377    0.0043   11.7   0.1   1   1   0.00012     0.012   10.3   0.1   202   260    42   100    37   107 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/761109at2759.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/hmmer_output/initial_run_results/761109at2759.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/761109at2759.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 11:49:15 2023
# [ok]
