#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33272:149152-155817 -           2222 39650at2759          -           1547         0 1942.4  31.5   1   5         0         0 1791.7   8.6    28  1045   118  1203   105  1217 0.92 -
Utg33272:149152-155817 -           2222 39650at2759          -           1547         0 1942.4  31.5   2   5     9e-09   3.6e-06   20.1   0.1  1062  1172  1301  1451  1269  1455 0.66 -
Utg33272:149152-155817 -           2222 39650at2759          -           1547         0 1942.4  31.5   3   5   1.2e-13   4.6e-11   36.3   0.1  1230  1332  1616  1756  1518  1771 0.79 -
Utg33272:149152-155817 -           2222 39650at2759          -           1547         0 1942.4  31.5   4   5   2.2e-24     9e-22   71.8   0.7  1349  1447  1812  1919  1786  1941 0.86 -
Utg33272:149152-155817 -           2222 39650at2759          -           1547         0 1942.4  31.5   5   5   2.3e-12   9.4e-10   32.0   0.5  1455  1527  2048  2129  2012  2173 0.85 -
Utg33280:268336-270129 -            598 39650at2759          -           1547   0.00016   14.7   0.3   1   3   1.2e-06    0.0005   13.0   0.1   232   275     2    45     1    65 0.88 -
Utg33280:268336-270129 -            598 39650at2759          -           1547   0.00016   14.7   0.3   2   3       0.1        41   -3.3   0.0   504   529   227   252   207   258 0.75 -
Utg33280:268336-270129 -            598 39650at2759          -           1547   0.00016   14.7   0.3   3   3     0.058        24   -2.5   0.0   668   716   317   365   295   367 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/39650at2759.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/hmmer_output/initial_run_results/39650at2759.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/eukaryota_odb10/hmms/39650at2759.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 11:49:13 2023
# [ok]
