0	420351+843	0	5543	1	1112002at2759_46433_1:006300|Utg33250|+|105|7.546e-24|1|420351|421193|420351[420351]:421193[421193]:843[843]
0	250142-222	0	8747	-1	866359at2759_88501_0:0030f5|Utg33250|-|43|3.48e-05|1|249921|250142|250142[250142]:249921[249921]:222[222]
0	130009+465	0	15056	1	1312453at2759_47790_0:003198|Utg33250|+|67|2.074e-12|1|130009|130473|130009[130009]:130473[130473]:465[465]
0	252176+822	0	20428	1	1474000at2759_1294385_1:00150f|Utg33250|+|535|2.722e-153|1|252176|252997|252176[252176]:252997[252997]:822[822]
0	534313-1797	0	29896	-1	1019762at2759_1294385_1:001518|Utg33250|-|1165|0|1|532517|534313|534313[534313]:532517[532517]:1797[1797]
0	456364-639	0	42253	-1	39650at2759_36646_1:000574|Utg33250|-|132|5.622e-32|1|455726|456364|456364[456364]:455726[455726]:639[639]
0	359250+801	0	42253	1	39650at2759_36646_1:000574|Utg33250|+|174|1.278e-44|1|359250|360050|359250[359250]:360050[360050]:801[801]
0	205690-642	0	52217	-1	674169at2759_407821_0:003211|Utg33250|-|146|3.432e-36|1|205049|205690|205690[205690]:205049[205049]:642[642]
0	362178+264	0	56887	1	87842at2759_100787_1:004249|Utg33250|+|59|5.31e-10|1|362178|362441|362178[362178]:362441[362441]:264[264]
0	68201-1122	0	77235	-1	708105at2759_1294385_1:0013f0|Utg33250|-|758|2.019e-220|1|67080|68201|68201[68201]:67080[67080]:1122[1122]
0	347703-582	0	80303	-1	674169at2759_378494_0:0009ba|Utg33250|-|44|1.74e-05|1|347122|347703|347703[347703]:347122[347122]:582[582]
0	321123-900	0	86703	-1	1287401at2759_1294385_1:0013f8|Utg33250|-|606|1.153e-174|1|320224|321123|321123[321123]:320224[320224]:900[900]
0	397098+1386	0	96171	1	1260807at2759_1294385_1:001429|Utg33250|+|955|1.005e-279|1|397098|398483|397098[397098]:398483[398483]:1386[1386]
0	475423-1005	0	105639	-1	1428265at2759_1294385_1:00142b|Utg33250|-|680|6.102e-197|1|474419|475423|475423[475423]:474419[474419]:1005[1005]
0	404091-1338	0	115107	-1	719531at2759_1294385_1:001437|Utg33250|-|907|2.829e-265|1|402754|404091|404091[404091]:402754[402754]:1338[1338]
0	247268-1380	0	119806	-1	1324510at2759_56086_0:0021e5|Utg33250|-|211|9.301e-56|1|245889|247268|247268[247268]:245889[245889]:1380[1380]
0	501663+1002	0	124575	1	1107630at2759_1294385_1:00143d|Utg33250|+|668|2.499e-193|1|501663|502664|501663[501663]:502664[502664]:1002[1002]
0	351529-882	0	143509	-1	457861at2759_1294385_1:001465|Utg33250|-|610|7.204e-176|1|350648|351529|351529[351529]:350648[350648]:882[882]
0	29736+735	0	152976	1	1157302at2759_1294385_1:001482|Utg33250|+|487|7.661e-139|1|29736|30470|29736[29736]:30470[30470]:735[735]
0	587276-2223	0	156899	-1	1193442at2759_45354_1:0016af|Utg33250|-|368|5.091e-103|1|585054|587276|587276[587276]:585054[585054]:2223[2223]
0	300768-1671	0	162443	-1	1085752at2759_1294385_1:00148c|Utg33250|-|1042|6.496e-306|1|299098|300768|300768[300768]:299098[299098]:1671[1671]
0	41898+3033	0	173429	1	777920at2759_210143_0:005c1a|Utg33250|+|298|6.011e-82|1|41898|44930|41898[41898]:44930[44930]:3033[3033]
0	465561+591	0	180743	1	97116at2759_114742_1:0020c4|Utg33250|+|93|3.091e-20|1|465561|466151|465561[465561]:466151[466151]:591[591]
0	175089+1794	0	183201	1	1504863at2759_254877_1:002363|Utg33250|+|475|3.138e-135|1|175089|176882|175089[175089]:176882[176882]:1794[1794]
0	544740+1317	0	198934	1	673132at2759_101091_1:0000d1|Utg33250|+|205|5.953e-54|1|544740|546056|544740[544740]:546056[546056]:1317[1317]
0	68478+699	0	200311	1	869548at2759_1294385_1:001491|Utg33250|+|475|3.138e-135|1|68478|69176|68478[68478]:69176[69176]:699[699]
0	355727+885	0	213938	1	604979at2759_483514_1:0007fe|Utg33250|+|97|1.932e-21|1|355727|356611|355727[355727]:356611[356611]:885[885]
0	236393+1671	0	218312	1	320059at2759_1080349_1:001453|Utg33250|+|1150|0|1|236393|238063|236393[236393]:238063[238063]:1671[1671]
0	413968-909	0	225633	-1	671536at2759_741275_1:0018b0|Utg33250|-|390|1.214e-109|1|413060|413968|413968[413968]:413060[413060]:909[909]
0	410681-624	0	228712	-1	1421503at2759_1294385_1:0014a9|Utg33250|-|431|5.52e-122|1|410058|410681|410681[410681]:410058[410058]:624[624]
0	152812-1101	0	230229	-1	1428854at2759_210143_0:004592|Utg33250|-|63|3.319e-11|1|151712|152812|152812[152812]:151712[151712]:1101[1101]
0	116142-3300	0	238179	-1	324863at2759_1294385_1:0014b4|Utg33250|-|2151|0|1|112843|116142|116142[116142]:112843[112843]:3300[3300]
0	524598+945	0	245126	1	946128at2759_80379_0:003c88|Utg33250|+|180|1.997e-46|1|524598|525542|524598[524598]:525542[525542]:945[945]
0	446616-2724	0	248120	-1	598949at2759_1365886_1:000862|Utg33250|-|1019|5.449e-299|1|443893|446616|446616[446616]:443893[443893]:2724[2724]
0	120878+468	0	249317	1	1312453at2759_22663_0:000d07|Utg33250|+|53|3.399e-08|1|120878|121345|120878[120878]:121345[121345]:468[468]
0	262630-1368	0	257113	-1	973442at2759_1294385_1:0014d0|Utg33250|-|893|4.635e-261|1|261263|262630|262630[262630]:261263[261263]:1368[1368]
0	539408+552	0	259637	1	290630at2759_326968_0:002b24|Utg33250|+|55|8.496e-09|1|539408|539959|539408[539408]:539959[539959]:552[552]
0	354213-423	0	265195	-1	1312453at2759_101020_0:001461|Utg33250|-|95|7.727e-21|1|353791|354213|354213[354213]:353791[353791]:423[423]
0	334672+576	0	265195	1	1312453at2759_101020_0:001461|Utg33250|+|98|9.659e-22|1|334672|335247|334672[334672]:335247[335247]:576[576]
0	244844+696	0	273216	1	1312453at2759_763407_1:001f7f|Utg33250|+|310|1.468e-85|1|244844|245539|244844[244844]:245539[245539]:696[696]
0	57765+1026	0	275114	1	1128607at2759_1080349_1:0014ac|Utg33250|+|588|3.022e-169|1|57765|58790|57765[57765]:58790[58790]:1026[1026]
0	155578-2394	0	285514	-1	1258856at2759_1294385_1:0014e7|Utg33250|-|1615|0|1|153185|155578|155578[155578]:153185[153185]:2394[2394]
0	309427-1851	0	293760	-1	1248958at2759_1041607_1:000192|Utg33250|-|78|1.013e-15|1|307577|309427|309427[309427]:307577[307577]:1851[1851]
0	469344-543	0	294981	-1	1405073at2759_1294385_1:0014f5|Utg33250|-|375|3.978e-105|1|468802|469344|469344[469344]:468802[468802]:543[543]
0	499356-942	0	298054	-1	179362at2759_378494_0:0041ae|Utg33250|-|94|1.545e-20|1|498415|499356|499356[499356]:498415[498415]:942[942]
0	336883+897	0	298234	1	679771at2759_39758_0:004225|Utg33250|+|70|2.593e-13|1|336883|337779|336883[336883]:337779[337779]:897[897]
0	387757+2112	0	301123	1	293315at2759_717982_1:000a56|Utg33250|+|546|1.329e-156|1|387757|389868|387757[387757]:389868[389868]:2112[2112]
1	854800+1848	0	1487	1	901894at2759_1294385_1:0007d4|Utg33252|+|1240|0|1|854800|856647|854800[854800]:856647[856647]:1848[1848]
1	1022231-933	0	7908	-1	1264469at2759_7425_0:000a0a|Utg33252|-|68|1.037e-12|1|1021299|1022231|1022231[1022231]:1021299[1021299]:933[933]
1	91302+360	0	10465	1	1479417at2759_117179_1:000376|Utg33252|+|52|6.797e-08|1|91302|91661|91302[91302]:91661[91661]:360[360]
1	369869-1167	0	10955	-1	923657at2759_1294385_1:0007e3|Utg33252|-|819|8.756e-239|1|368703|369869|369869[369869]:368703[368703]:1167[1167]
1	414606-2460	0	16362	-1	330169at2759_6334_0:001e0e|Utg33252|-|568|3.168e-163|1|412147|414606|414606[414606]:412147[412147]:2460[2460]
1	711658+1128	0	16503	1	1051021at2759_6526_0:005398|Utg33252|+|62|6.638e-11|1|711658|712785|711658[711658]:712785[712785]:1128[1128]
1	593029+1428	0	20423	1	918816at2759_1294385_1:000855|Utg33252|+|917|2.763e-268|1|593029|594456|593029[593029]:594456[594456]:1428[1428]
1	675940+246	0	23526	1	1479417at2759_381198_0:00357b|Utg33252|+|54|1.699e-08|1|675940|676185|675940[675940]:676185[676185]:246[246]
