#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33260:126932-130279   -           1116 261328at2759         -            450   5.2e-54  176.9  15.0   1   6       4.2        10   -2.0   0.0    26    44    40    58    37    62 0.84 -
Utg33260:126932-130279   -           1116 261328at2759         -            450   5.2e-54  176.9  15.0   2   6   8.4e-06     2e-05   16.7   2.0    39    92    71   142    63   147 0.74 -
Utg33260:126932-130279   -           1116 261328at2759         -            450   5.2e-54  176.9  15.0   3   6   1.3e-18   3.1e-18   59.0   0.1    92   226   175   346   169   420 0.75 -
Utg33260:126932-130279   -           1116 261328at2759         -            450   5.2e-54  176.9  15.0   4   6   1.3e-17   3.2e-17   55.6   0.3   255   355   425   551   416   565 0.73 -
Utg33260:126932-130279   -           1116 261328at2759         -            450   5.2e-54  176.9  15.0   5   6         6        14   -2.6   0.0   364   383   912   931   905   933 0.81 -
Utg33260:126932-130279   -           1116 261328at2759         -            450   5.2e-54  176.9  15.0   6   6     1e-15   2.5e-15   49.4   0.1   390   450  1025  1098  1022  1098 0.84 -
Utg33276:263306-264148   -            281 261328at2759         -            450   3.4e-42  137.9  11.8   1   4   1.2e-15   2.9e-15   49.1   0.2   134   208     5    81     1    84 0.90 -
Utg33276:263306-264148   -            281 261328at2759         -            450   3.4e-42  137.9  11.8   2   4   1.2e-15   2.8e-15   49.2   1.7   128   203    79   157    77   172 0.89 -
Utg33276:263306-264148   -            281 261328at2759         -            450   3.4e-42  137.9  11.8   3   4   2.7e-09   6.4e-09   28.3   0.0   171   213   214   256   211   257 0.95 -
Utg33276:263306-264148   -            281 261328at2759         -            450   3.4e-42  137.9  11.8   4   4   4.1e-07   9.9e-07   21.0   0.1   168   197   251   280   249   281 0.91 -
Utg33258:92072-93046     -            325 261328at2759         -            450   3.6e-38  124.7  19.3   1   4   2.8e-07   6.7e-07   21.6   0.1   155   218     1    65     1    70 0.86 -
Utg33258:92072-93046     -            325 261328at2759         -            450   3.6e-38  124.7  19.3   2   4   6.4e-06   1.5e-05   17.1   0.8   173   217    69   113    66   114 0.91 -
Utg33258:92072-93046     -            325 261328at2759         -            450   3.6e-38  124.7  19.3   3   4   3.3e-18   7.8e-18   57.6   1.2    58   207   110   269   107   272 0.92 -
Utg33258:92072-93046     -            325 261328at2759         -            450   3.6e-38  124.7  19.3   4   4   2.7e-19   6.3e-19   61.2   0.7    57   179   191   325   188   325 0.89 -
Utg33278:290425-291462   -            346 261328at2759         -            450   8.3e-34  110.3  11.3   1   3   4.5e-16   1.1e-15   50.6   1.2    76   187     3   121     1   129 0.60 -
Utg33278:290425-291462   -            346 261328at2759         -            450   8.3e-34  110.3  11.3   2   3     2e-14   4.7e-14   45.2   1.3   120   192   155   231   152   243 0.88 -
Utg33278:290425-291462   -            346 261328at2759         -            450   8.3e-34  110.3  11.3   3   3   8.1e-06   1.9e-05   16.8   0.0    75   149   253   326   238   336 0.76 -
Utg33286:602423-603208   -            262 261328at2759         -            450   4.9e-32  104.5   8.0   1   5       1.2       2.9   -0.3   0.1   166   188    12    34     5    40 0.72 -
Utg33286:602423-603208   -            262 261328at2759         -            450   4.9e-32  104.5   8.0   2   5   5.4e-13   1.3e-12   40.4   0.3   148   220    53   125    52   133 0.88 -
Utg33286:602423-603208   -            262 261328at2759         -            450   4.9e-32  104.5   8.0   3   5   1.4e-10   3.4e-10   32.4   0.0   130   207   115   196   111   198 0.88 -
Utg33286:602423-603208   -            262 261328at2759         -            450   4.9e-32  104.5   8.0   4   5   7.5e-08   1.8e-07   23.5   0.0   152   206   183   238   180   240 0.90 -
Utg33286:602423-603208   -            262 261328at2759         -            450   4.9e-32  104.5   8.0   5   5   3.9e-10   9.2e-10   31.0   0.1    93   148   202   260   198   262 0.74 -
Utg33274:551244-552182   -            313 261328at2759         -            450   8.2e-32  103.7   1.4   1   4   0.00072    0.0017   10.4   0.0    75   113    11    51     8    53 0.78 -
Utg33274:551244-552182   -            313 261328at2759         -            450   8.2e-32  103.7   1.4   2   4   3.3e-09   7.9e-09   28.0   0.0   132   192    30    94    27   111 0.87 -
Utg33274:551244-552182   -            313 261328at2759         -            450   8.2e-32  103.7   1.4   3   4   5.4e-09   1.3e-08   27.3   0.0   152   198   115   159   103   171 0.87 -
Utg33274:551244-552182   -            313 261328at2759         -            450   8.2e-32  103.7   1.4   4   4   4.7e-14   1.1e-13   43.9   0.0   111   207   175   271   169   283 0.83 -
Utg33258:110720-112219   -            500 261328at2759         -            450   2.7e-31  102.0   3.7   1   4      0.13       0.3    3.0   0.0   156   198    53    95    27   102 0.83 -
Utg33258:110720-112219   -            500 261328at2759         -            450   2.7e-31  102.0   3.7   2   4   7.1e-07   1.7e-06   20.3   0.4   155   222   143   214   137   217 0.87 -
Utg33258:110720-112219   -            500 261328at2759         -            450   2.7e-31  102.0   3.7   3   4   7.7e-15   1.8e-14   46.5   0.0    83   209   262   396   241   403 0.77 -
Utg33258:110720-112219   -            500 261328at2759         -            450   2.7e-31  102.0   3.7   4   4   8.2e-10     2e-09   29.9   0.1    84   185   390   500   390   500 0.78 -
Utg33258:72772-73482     -            237 261328at2759         -            450     3e-31  101.9   2.6   1   3   1.8e-13   4.3e-13   42.0   0.1   128   204     9    88     4    94 0.86 -
Utg33258:72772-73482     -            237 261328at2759         -            450     3e-31  101.9   2.6   2   3   4.8e-12   1.2e-11   37.3   0.3   132   190    97   166    88   178 0.84 -
Utg33258:72772-73482     -            237 261328at2759         -            450     3e-31  101.9   2.6   3   3   6.6e-07   1.6e-06   20.4   0.0    79   128   186   236   179   237 0.59 -
Utg33272:620968-621789   -            274 261328at2759         -            450     7e-29   94.1   7.7   1   4   1.4e-13   3.4e-13   42.4   0.1    96   190     2   103     1   113 0.85 -
Utg33272:620968-621789   -            274 261328at2759         -            450     7e-29   94.1   7.7   2   4   1.1e-05   2.7e-05   16.3   0.0   157   201   111   155   104   165 0.86 -
Utg33272:620968-621789   -            274 261328at2759         -            450     7e-29   94.1   7.7   3   4   2.1e-08   4.9e-08   25.3   1.9   127   204   162   250   155   251 0.81 -
Utg33272:620968-621789   -            274 261328at2759         -            450     7e-29   94.1   7.7   4   4   7.5e-06   1.8e-05   16.9   0.2   152   186   240   274   234   274 0.94 -
Utg33282:153734-154498   -            255 261328at2759         -            450   6.2e-28   90.9   7.9   1   3     8e-14   1.9e-13   43.2   0.4   101   189     1    96     1   108 0.63 -
Utg33282:153734-154498   -            255 261328at2759         -            450   6.2e-28   90.9   7.9   2   3   5.3e-15   1.3e-14   47.1   0.9   119   189   127   201   123   214 0.91 -
Utg33282:153734-154498   -            255 261328at2759         -            450   6.2e-28   90.9   7.9   3   3      0.11      0.27    3.1   0.0   151   183   225   255   219   255 0.92 -
Utg33280:187620-188342   -            241 261328at2759         -            450     2e-26   86.0   3.6   1   3   1.1e-05   2.7e-05   16.3   0.0   172   204    12    44     1    48 0.81 -
Utg33280:187620-188342   -            241 261328at2759         -            450     2e-26   86.0   3.6   2   3   1.8e-15   4.3e-15   48.6   0.5    57   192    54   188    52   193 0.83 -
Utg33280:187620-188342   -            241 261328at2759         -            450     2e-26   86.0   3.6   3   3   1.5e-06   3.6e-06   19.2   0.1   151   197   191   237   184   241 0.87 -
Utg33250:355706-356431   -            242 261328at2759         -            450   1.3e-25   83.2   5.2   1   4   1.4e-05   3.3e-05   16.0   0.0   155   195     2    43     1    45 0.88 -
Utg33250:355706-356431   -            242 261328at2759         -            450   1.3e-25   83.2   5.2   2   4   7.6e-10   1.8e-09   30.1   0.1   152   221    42   112    38   114 0.93 -
Utg33250:355706-356431   -            242 261328at2759         -            450   1.3e-25   83.2   5.2   3   4     1e-13   2.4e-13   42.8   0.3   129   213    99   189    95   199 0.84 -
Utg33250:355706-356431   -            242 261328at2759         -            450   1.3e-25   83.2   5.2   4   4       0.1      0.25    3.2   0.0    86   147   179   242   177   242 0.71 -
Utg33254:548647-549465   -            273 261328at2759         -            450   2.4e-25   82.4   7.1   1   3   0.00054    0.0013   10.8   0.0   154   193     4    43     1    67 0.80 -
Utg33254:548647-549465   -            273 261328at2759         -            450   2.4e-25   82.4   7.1   2   3      0.15      0.36    2.7   0.0   171   187    72    88    44    99 0.61 -
Utg33254:548647-549465   -            273 261328at2759         -            450   2.4e-25   82.4   7.1   3   3   9.5e-22   2.3e-21   69.3   4.8    61   223    93   261    70   272 0.84 -
Utg33266:228547-274939   -            311 261328at2759         -            450   1.5e-24   79.8  11.3   1   4    0.0029    0.0069    8.4   0.1   115   187    17    95    10   100 0.81 -
Utg33266:228547-274939   -            311 261328at2759         -            450   1.5e-24   79.8  11.3   2   4     2e-07   4.9e-07   22.1   0.1   152   207   106   161    99   164 0.95 -
Utg33266:228547-274939   -            311 261328at2759         -            450   1.5e-24   79.8  11.3   3   4   2.9e-12     7e-12   38.0   0.1    93   186   167   270   162   274 0.85 -
Utg33266:228547-274939   -            311 261328at2759         -            450   1.5e-24   79.8  11.3   4   4   4.1e-07   9.8e-07   21.1   0.7   134   185   256   311   254   311 0.88 -
Utg33284:516252-516974   -            241 261328at2759         -            450   2.2e-24   79.2   1.0   1   3   1.1e-08   2.7e-08   26.2   0.1   132   193    15    81     1    87 0.80 -
Utg33284:516252-516974   -            241 261328at2759         -            450   2.2e-24   79.2   1.0   2   3   5.8e-06   1.4e-05   17.3   0.0   151   196   100   143    85   150 0.73 -
Utg33284:516252-516974   -            241 261328at2759         -            450   2.2e-24   79.2   1.0   3   3   7.1e-11   1.7e-10   33.5   0.0   123   188   173   240   161   241 0.86 -
Utg33254:380736-381374   -            213 261328at2759         -            450   2.9e-21   69.0   6.7   1   3   7.8e-06   1.9e-05   16.8   0.1   157   190     1    34     1    39 0.88 -
Utg33254:380736-381374   -            213 261328at2759         -            450   2.9e-21   69.0   6.7   2   3   6.1e-11   1.4e-10   33.7   0.2   151   222    95   167    68   169 0.85 -
Utg33254:380736-381374   -            213 261328at2759         -            450   2.9e-21   69.0   6.7   3   3   8.1e-08   1.9e-07   23.4   0.5   136   185   160   213   154   213 0.52 -
