#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33280:1336518-1337069 -            184 33351at4891          -            167   1.9e-89  294.8   0.1   1   1   5.7e-92   2.2e-89  294.6   0.1     1   167     3   184     3   184 0.95 -
Utg33278:224463-226292   -            610 33351at4891          -            167   0.00025   18.0   0.1   1   3     0.018       6.9    3.5   0.0     7    25   114   133   109   176 0.79 -
Utg33278:224463-226292   -            610 33351at4891          -            167   0.00025   18.0   0.1   2   3      0.11        43    0.9   0.0    34    87   312   361   293   388 0.75 -
Utg33278:224463-226292   -            610 33351at4891          -            167   0.00025   18.0   0.1   3   3   0.00032      0.12    9.2   0.0     3    29   424   450   422   481 0.84 -
Utg33266:267743-269053   -            437 33351at4891          -            167   0.00078   16.3   0.0   1   1   3.9e-06    0.0015   15.4   0.0     3    67   169   235   167   267 0.69 -
Utg33254:605614-608745   -           1044 33351at4891          -            167    0.0053   13.6   0.0   1   2     0.011         4    4.3   0.0     5    22   461   478   457   497 0.82 -
Utg33254:605614-608745   -           1044 33351at4891          -            167    0.0053   13.6   0.0   2   2    0.0024       0.9    6.4   0.0     3    25   697   719   695   773 0.78 -
Utg33272:607208-610339   -           1044 33351at4891          -            167    0.0062   13.4   0.0   1   2     0.011       4.3    4.2   0.0     5    22   461   478   457   497 0.82 -
Utg33272:607208-610339   -           1044 33351at4891          -            167    0.0062   13.4   0.0   2   2    0.0024       0.9    6.4   0.0     3    25   697   719   695   773 0.78 -
Utg33278:530985-532946   -            654 33351at4891          -            167     0.011   12.6   0.3   1   2   7.3e-05     0.028   11.3   0.0     2    62    99   164    98   174 0.58 -
Utg33278:530985-532946   -            654 33351at4891          -            167     0.011   12.6   0.3   2   2       2.2   8.5e+02   -3.3   0.1   129   158   580   609   566   612 0.77 -
Utg33280:551099-552712   -            538 33351at4891          -            167     0.023   11.6   0.0   1   1   0.00012     0.046   10.6   0.0     5    38   336   369   333   382 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/33351at4891.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/hmmer_output/initial_run_results/33351at4891.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/33351at4891.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 12:02:57 2023
# [ok]
