#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33274:428513-430510   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   1   5     2e-31   5.2e-30  101.9   0.1    10    94   159   253   151   257 0.87 -
Utg33274:428513-430510   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   2   5   2.6e-09   6.5e-08   29.6   0.0    88   113   264   289   261   299 0.89 -
Utg33274:428513-430510   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   3   5   2.2e-14   5.7e-13   46.1   0.1   104   150   315   361   310   366 0.90 -
Utg33274:428513-430510   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   4   5   1.8e-10   4.6e-09   33.3   0.0   149   185   379   416   374   422 0.89 -
Utg33274:428513-430510   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   5   5   1.2e-09     3e-08   30.7   0.1   186   211   438   463   432   475 0.90 -
Utg33280:995481-1000442  -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   1   3     0.003     0.076    9.7   0.0    93   206   337   472   299   489 0.69 -
Utg33280:995481-1000442  -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   2   3   4.9e-10   1.3e-08   31.9   0.0    18    94   589   667   581   671 0.85 -
Utg33280:995481-1000442  -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   3   3   1.3e-14   3.3e-13   46.9   0.6    89   204   774   914   763   927 0.75 -
Utg33270:173500-174216   -            239 17239at4891          -            225   1.6e-24   83.9   0.3   1   1   8.3e-26   2.1e-24   83.5   0.3    28   213     2   193     1   201 0.85 -
Utg33260:266829-267653   -            275 17239at4891          -            225     4e-23   79.3   0.1   1   1     2e-24   5.1e-23   79.0   0.1    28   210    16   213     4   228 0.77 -
Utg33262:329245-329991   -            249 17239at4891          -            225   3.3e-22   76.3   0.1   1   1   1.6e-23   4.1e-22   76.0   0.1    28   215     2   199     1   207 0.81 -
Utg33254:312541-313470   -            310 17239at4891          -            225   7.3e-22   75.2   0.7   1   2         7   1.8e+02   -1.3   0.0    28    43     9    24     6    36 0.83 -
Utg33254:312541-313470   -            310 17239at4891          -            225   7.3e-22   75.2   0.7   2   2   6.6e-23   1.7e-21   74.0   0.1    84   211    93   229    65   242 0.81 -
Utg33250:334438-335253   -            272 17239at4891          -            225   9.9e-22   74.8   0.0   1   1   5.6e-23   1.4e-21   74.3   0.0    28   211     8   205     3   215 0.82 -
Utg33264:252289-254400   -            704 17239at4891          -            225   1.5e-21   74.1   0.0   1   1   9.1e-23   2.3e-21   73.6   0.0    22   220    81   293    65   298 0.76 -
Utg33282:97026-97859     -            278 17239at4891          -            225   2.9e-21   73.2   0.0   1   1   1.5e-22   3.8e-21   72.9   0.0    27   210    20   218     7   232 0.76 -
Utg33260:745341-746207   -            289 17239at4891          -            225   3.4e-21   73.0   0.0   1   1   1.9e-22   4.9e-21   72.5   0.0    28   210    18   214     9   224 0.80 -
Utg33280:665156-666091   -            312 17239at4891          -            225   5.2e-21   72.4   0.5   1   1   3.4e-22   8.7e-21   71.7   0.1    85   211   122   257    93   270 0.82 -
Utg33274:675204-675836   -            211 17239at4891          -            225   5.9e-21   72.2   0.6   1   1   3.3e-22   8.4e-21   71.7   0.6    22   203     1   204     1   211 0.78 -
Utg33274:506952-511379   -           1476 17239at4891          -            225   6.1e-21   72.2   0.2   1   1   4.4e-22   1.1e-20   71.3   0.2    15   216  1165  1386  1155  1395 0.73 -
Utg33280:1456390-1457208 -            273 17239at4891          -            225   6.7e-21   72.1   0.0   1   1   3.4e-22   8.6e-21   71.7   0.0    29   208     1   192     1   210 0.80 -
Utg33250:358647-361106   -            820 17239at4891          -            225   1.1e-20   71.4   0.5   1   1   8.2e-21   2.1e-19   67.2   0.5    17   211   191   409   180   416 0.81 -
Utg33262:522133-524424   -            764 17239at4891          -            225   1.3e-20   71.1   0.1   1   1   8.6e-22   2.2e-20   70.4   0.1    26   210   355   552   338   566 0.82 -
Utg33284:256442-257605   -            388 17239at4891          -            225     2e-20   70.5   0.0   1   1   1.7e-21   4.3e-20   69.4   0.0    72   218    94   248    83   254 0.76 -
Utg33262:98249-99967     -            573 17239at4891          -            225   2.8e-20   70.1   0.1   1   1   1.8e-21   4.5e-20   69.4   0.1    22   210   301   496   284   502 0.83 -
Utg33250:336865-337785   -            307 17239at4891          -            225   3.1e-20   69.9   0.0   1   1   1.8e-21   4.5e-20   69.4   0.0    51   211    52   224    44   225 0.83 -
Utg33280:1435042-1436070 -            343 17239at4891          -            225   4.7e-20   69.3   0.0   1   1   2.6e-21   6.7e-20   68.8   0.0    75   211   105   246    77   259 0.81 -
Utg33280:162812-164350   -            513 17239at4891          -            225   1.3e-19   67.8   0.8   1   1   6.7e-19   1.7e-17   60.9   0.8    26   209   194   403   181   405 0.77 -
Utg33260:748097-748918   -            274 17239at4891          -            225   1.5e-19   67.6   0.0   1   1   8.2e-21   2.1e-19   67.2   0.0    52   211    37   208     6   210 0.83 -
Utg33250:455615-456388   -            258 17239at4891          -            225   1.6e-19   67.5   0.1   1   1   8.7e-21   2.2e-19   67.1   0.1    24   211     6   201     2   211 0.73 -
Utg33260:967219-968481   -            421 17239at4891          -            225   3.1e-19   66.6   0.1   1   2   1.4e-18   3.5e-17   59.9   0.0    49   194   146   299   112   303 0.75 -
Utg33260:967219-968481   -            421 17239at4891          -            225   3.1e-19   66.6   0.1   2   2      0.15       3.9    4.1   0.0   187   210   313   336   305   338 0.89 -
Utg33286:282369-283592   -            408 17239at4891          -            225   3.8e-19   66.3   0.1   1   2      0.18       4.6    3.9   0.0    24    56    12    43     6    52 0.78 -
Utg33286:282369-283592   -            408 17239at4891          -            225   3.8e-19   66.3   0.1   2   2   1.5e-18   3.8e-17   59.8   0.0    60   211    78   246    74   261 0.75 -
Utg33258:267368-268366   -            333 17239at4891          -            225     6e-19   65.7   0.0   1   1   3.5e-20     9e-19   65.1   0.0    67   211    64   215    12   226 0.80 -
Utg33250:465249-466331   -            361 17239at4891          -            225   1.5e-18   64.4   0.1   1   1     8e-20     2e-18   63.9   0.1    26   211   106   301    93   317 0.74 -
Utg33252:927856-928860   -            335 17239at4891          -            225   1.7e-18   64.2   0.7   1   1   6.7e-19   1.7e-17   60.9   0.7    91   211   119   268    26   275 0.65 -
Utg33284:141969-142784   -            272 17239at4891          -            225   1.9e-18   64.0   0.1   1   1   1.1e-19   2.7e-18   63.5   0.1    26   211    15   208     4   219 0.75 -
Utg33272:69866-72388     -            841 17239at4891          -            225   2.2e-18   63.8   0.0   1   2       9.8   2.5e+02   -1.8   0.0    25    41   548   564   529   571 0.74 -
Utg33272:69866-72388     -            841 17239at4891          -            225   2.2e-18   63.8   0.0   2   2   3.3e-19   8.4e-18   61.9   0.0    51   210   592   768   584   774 0.82 -
Utg33280:1382624-1384513 -            630 17239at4891          -            225   3.2e-18   63.3   0.1   1   1   1.9e-19     5e-18   62.7   0.1    26   211    55   250    35   263 0.73 -
Utg33284:190294-191745   -            484 17239at4891          -            225   3.4e-18   63.2   0.5   1   1     2e-19     5e-18   62.7   0.5     9   204   153   360   149   375 0.81 -
Utg33274:642218-643015   -            266 17239at4891          -            225   3.6e-18   63.1   0.1   1   1     2e-19   5.2e-18   62.6   0.1    26   211    10   203     2   215 0.74 -
Utg33250:353782-354522   -            247 17239at4891          -            225   5.6e-18   62.5   0.3   1   1   5.2e-19   1.3e-17   61.3   0.3    86   211    56   190     1   191 0.76 -
Utg33270:128591-129382   -            264 17239at4891          -            225   7.2e-18   62.1   0.3   1   2       1.7        43    0.7   0.1    20    44     2    26     1    43 0.86 -
Utg33270:128591-129382   -            264 17239at4891          -            225   7.2e-18   62.1   0.3   2   2     2e-18   5.2e-17   59.3   0.0   111   218   111   221   102   228 0.89 -
Utg33260:81914-83860     -            649 17239at4891          -            225   7.4e-18   62.1   0.3   1   1   1.1e-18   2.7e-17   60.2   0.3    50   210   398   577   352   584 0.77 -
Utg33286:190922-191863   -            314 17239at4891          -            225     2e-17   60.7   0.0   1   1   1.2e-18     3e-17   60.1   0.0    23   204     8   212     3   219 0.74 -
Utg33254:351286-352590   -            435 17239at4891          -            225   2.2e-17   60.5   0.0   1   1   1.3e-18   3.4e-17   59.9   0.0    23   206    23   213     8   218 0.83 -
Utg33280:1365372-1366259 -            296 17239at4891          -            225   4.1e-17   59.7   1.3   1   1   1.2e-16     3e-15   53.6   1.3    23   211     8   228     5   238 0.71 -
Utg33274:573155-575062   -            636 17239at4891          -            225   8.5e-17   58.6   0.0   1   1   5.6e-18   1.4e-16   57.9   0.0    28   210   333   532   328   545 0.81 -
Utg33272:710899-711759   -            287 17239at4891          -            225   8.6e-17   58.6   0.7   1   1   2.8e-15   7.2e-14   49.1   0.7    25   211     3   223     1   227 0.63 -
Utg33280:64929-65825     -            299 17239at4891          -            225   8.6e-17   58.6   0.2   1   1   5.3e-18   1.3e-16   58.0   0.2    27   211     9   209     3   217 0.77 -
Utg33258:56883-57905     -            341 17239at4891          -            225   1.9e-16   57.5   0.9   1   1     9e-16   2.3e-14   50.7   0.9    23   211    41   260    34   271 0.68 -
Utg33254:603536-604531   -            332 17239at4891          -            225   3.1e-16   56.8   0.5   1   2   6.1e-10   1.6e-08   31.6   0.1    62   150    81   174    23   198 0.83 -
Utg33254:603536-604531   -            332 17239at4891          -            225   3.1e-16   56.8   0.5   2   2   1.8e-07   4.5e-06   23.6   0.0   155   210   211   270   207   286 0.86 -
Utg33254:818515-820605   -            697 17239at4891          -            225   3.2e-16   56.8   0.2   1   2       1.3        33    1.1   0.0    22    60   394   431   384   435 0.79 -
Utg33254:818515-820605   -            697 17239at4891          -            225   3.2e-16   56.8   0.2   2   2   1.9e-16   4.8e-15   52.9   0.1    66   216   483   643   455   650 0.76 -
Utg33280:1403347-1404153 -            269 17239at4891          -            225   3.6e-16   56.6   0.1   1   1   1.7e-16   4.2e-15   53.1   0.1    64   218    51   226     4   233 0.66 -
Utg33286:546157-547038   -            294 17239at4891          -            225   4.9e-16   56.2   0.0   1   1   2.7e-17   6.9e-16   55.7   0.0    25   205     7   204     2   210 0.82 -
Utg33280:270643-272181   -            513 17239at4891          -            225   5.4e-16   56.0   2.3   1   1   4.4e-16   1.1e-14   51.7   2.3    19   210   196   421   188   425 0.68 -
Utg33284:213841-215004   -            388 17239at4891          -            225   7.6e-16   55.5   0.1   1   2       3.8        98   -0.4   0.0    79   100    32    53    23    59 0.81 -
Utg33284:213841-215004   -            388 17239at4891          -            225   7.6e-16   55.5   0.1   2   2   1.9e-16   4.7e-15   52.9   0.1    27   210    70   264    63   279 0.73 -
Utg33260:217570-218439   -            290 17239at4891          -            225   1.1e-15   55.0   0.2   1   1   1.4e-16   3.6e-15   53.3   0.2   114   218   140   247    11   252 0.82 -
Utg33252:884642-885526   -            295 17239at4891          -            225   1.3e-15   54.7   1.0   1   2   1.6e-09   4.1e-08   30.2   0.5    58   148    53   148     2   153 0.76 -
Utg33252:884642-885526   -            295 17239at4891          -            225   1.3e-15   54.7   1.0   2   2   3.5e-07   8.9e-06   22.6   0.0   155   211   177   237   173   250 0.87 -
Utg33260:101410-102198   -            263 17239at4891          -            225   1.5e-15   54.6   0.0   1   1   1.6e-16   4.1e-15   53.1   0.0    69   218    52   220     2   227 0.68 -
Utg33264:445160-446215   -            352 17239at4891          -            225   1.7e-15   54.4   0.1   1   1   1.2e-16   3.1e-15   53.5   0.1    27   210    26   220    19   234 0.72 -
Utg33250:129916-130800   -            295 17239at4891          -            225   1.8e-15   54.3   0.0   1   1   9.6e-17   2.4e-15   53.9   0.0    22   207     2   202     1   206 0.79 -
Utg33274:603865-604782   -            306 17239at4891          -            225   5.5e-15   52.7   1.1   1   1     4e-16     1e-14   51.8   1.1    22   206     3   201     1   208 0.77 -
Utg33258:87457-91266     -           1270 17239at4891          -            225   9.3e-15   52.0   0.4   1   1   1.2e-15     3e-14   50.3   0.4    22   171   979  1135   964  1204 0.79 -
Utg33284:228641-230023   -            461 17239at4891          -            225   1.2e-14   51.6   0.0   1   1   2.1e-15   5.3e-14   49.5   0.0    91   211   244   390   235   403 0.74 -
Utg33272:57445-58416     -            324 17239at4891          -            225   1.2e-14   51.6   0.0   1   1   7.7e-16     2e-14   50.9   0.0    28   211     4   205     1   218 0.74 -
Utg33284:355172-356215   -            348 17239at4891          -            225   1.5e-14   51.2   0.2   1   1   8.3e-15   2.1e-13   47.5   0.2   117   210   160   277    84   283 0.77 -
Utg33272:681595-686322   -           1576 17239at4891          -            225   2.3e-14   50.7   0.4   1   2   6.9e-15   1.8e-13   47.8   0.5    22   165  1265  1414  1250  1443 0.74 -
Utg33272:681595-686322   -           1576 17239at4891          -            225   2.3e-14   50.7   0.4   2   2       2.7        69    0.1   0.0   174   211  1457  1501  1434  1509 0.67 -
Utg33286:741521-742474   -            318 17239at4891          -            225   2.5e-14   50.6   0.0   1   1   1.4e-15   3.6e-14   50.0   0.0    30   212    19   221    12   226 0.66 -
Utg33252:930171-932828   -            886 17239at4891          -            225     3e-14   50.3   0.8   1   2   0.00029    0.0073   13.1   0.1    25   117    17   112     7   124 0.83 -
Utg33252:930171-932828   -            886 17239at4891          -            225     3e-14   50.3   0.8   2   2   1.5e-09   3.9e-08   30.3   0.1   113   213   137   261   130   274 0.77 -
Utg33252:510734-511840   -            369 17239at4891          -            225   3.7e-14   50.0   0.1   1   1   2.8e-15   7.1e-14   49.1   0.1    28   207    23   228    15   232 0.72 -
Utg33258:211880-212551   -            224 17239at4891          -            225   1.1e-13   48.5   0.0   1   1   5.9e-15   1.5e-13   48.0   0.0    97   205    83   205    47   212 0.77 -
Utg33272:597484-598362   -            293 17239at4891          -            225   1.4e-13   48.1   0.4   1   1   2.7e-14   6.9e-13   45.8   0.4    51   211    32   225     4   230 0.69 -
Utg33286:12812-13711     -            300 17239at4891          -            225   2.6e-13   47.3   0.1   1   1   1.6e-14   4.1e-13   46.6   0.1    23   211    10   211     5   213 0.65 -
Utg33282:199905-201389   -            495 17239at4891          -            225   3.4e-13   46.8   0.0   1   2   1.3e-12   3.3e-11   40.4   0.0    29   164    12   153     6   185 0.80 -
Utg33282:199905-201389   -            495 17239at4891          -            225   3.4e-13   46.8   0.0   2   2      0.15       3.8    4.2   0.0   167   211   352   401   329   410 0.85 -
Utg33280:258129-259028   -            300 17239at4891          -            225   5.4e-13   46.2   0.0   1   1   2.8e-14   7.1e-13   45.8   0.0    23   205     1   194     1   208 0.78 -
Utg33266:53525-54499     -            325 17239at4891          -            225   8.6e-13   45.5   0.2   1   1     6e-14   1.5e-12   44.7   0.2    27   201     9   208     1   226 0.68 -
Utg33272:334528-335757   -            410 17239at4891          -            225   9.2e-13   45.4   0.2   1   2   5.2e-11   1.3e-09   35.1   0.2    21   165    16   165    11   176 0.75 -
Utg33272:334528-335757   -            410 17239at4891          -            225   9.2e-13   45.4   0.2   2   2     0.011      0.28    7.9   0.0   172   210   235   277   220   281 0.84 -
Utg33270:169564-170868   -            435 17239at4891          -            225   1.6e-12   44.7   2.2   1   3   1.6e-06     4e-05   20.5   0.4    28   120    30   125    22   142 0.73 -
Utg33270:169564-170868   -            435 17239at4891          -            225   1.6e-12   44.7   2.2   2   3     0.013      0.32    7.7   0.0   133   149   168   184   162   214 0.89 -
Utg33270:169564-170868   -            435 17239at4891          -            225   1.6e-12   44.7   2.2   3   3    0.0001    0.0026   14.5   0.0   155   212   227   290   219   302 0.78 -
Utg33260:56044-56913     -            290 17239at4891          -            225   2.3e-12   44.2   0.0   1   1   1.8e-12   4.5e-11   39.9   0.0    31   206     3   199     1   204 0.64 -
Utg33278:418653-419648   -            332 17239at4891          -            225   2.6e-12   44.0   3.0   1   2   1.5e-11   3.8e-10   36.9   0.3    90   172    86   179     7   208 0.73 -
Utg33278:418653-419648   -            332 17239at4891          -            225   2.6e-12   44.0   3.0   2   2     0.028      0.71    6.6   0.1   188   210   228   250   222   266 0.87 -
Utg33284:156857-157942   -            362 17239at4891          -            225   7.3e-12   42.5   0.2   1   1     5e-13   1.3e-11   41.7   0.2    21   203     9   214     1   222 0.71 -
Utg33262:270864-273896   -           1011 17239at4891          -            225   1.3e-11   41.7   0.1   1   2   6.2e-11   1.6e-09   34.9   0.0    95   185   649   759   561   765 0.56 -
Utg33262:270864-273896   -           1011 17239at4891          -            225   1.3e-11   41.7   0.1   2   2      0.23       5.9    3.5   0.0   187   210   796   820   768   824 0.77 -
Utg33276:183771-184367   -            199 17239at4891          -            225   1.4e-11   41.6   0.5   1   1   2.2e-12   5.6e-11   39.6   0.5    94   211     1   143     1   147 0.73 -
Utg33274:199097-200149   -            351 17239at4891          -            225   1.4e-11   41.5   0.3   1   2     0.048       1.2    5.8   0.0    29    57     3    31     1    65 0.83 -
Utg33274:199097-200149   -            351 17239at4891          -            225   1.4e-11   41.5   0.3   2   2   4.1e-10     1e-08   32.2   0.1   117   190   108   188   102   229 0.76 -
Utg33286:347121-348011   -            297 17239at4891          -            225   1.8e-11   41.2   2.0   1   1   5.4e-12   1.4e-10   38.3   2.0    51   214    43   239     6   248 0.74 -
Utg33262:177883-178926   -            348 17239at4891          -            225   2.7e-11   40.6   0.1   1   1   2.5e-12   6.3e-11   39.4   0.1    15   201     3   214     1   225 0.69 -
Utg33252:492629-493615   -            329 17239at4891          -            225   3.1e-11   40.4   0.2   1   2   1.2e-09   2.9e-08   30.7   0.0    96   185    73   172    60   181 0.79 -
Utg33252:492629-493615   -            329 17239at4891          -            225   3.1e-11   40.4   0.2   2   2     0.026      0.67    6.6   0.0   186   213   194   221   185   231 0.84 -
Utg33264:830200-831162   -            321 17239at4891          -            225   4.2e-11   40.0   8.7   1   2   1.1e-07   2.8e-06   24.3   4.6    28   149    12   158     3   163 0.61 -
Utg33264:830200-831162   -            321 17239at4891          -            225   4.2e-11   40.0   8.7   2   2    0.0017     0.044   10.5   0.1   186   212   236   262   176   268 0.75 -
Utg33274:645240-646193   -            318 17239at4891          -            225   5.6e-11   39.6   0.0   1   2       8.3   2.1e+02   -1.5   0.0    97   108    99   110    81   121 0.63 -
Utg33274:645240-646193   -            318 17239at4891          -            225   5.6e-11   39.6   0.0   2   2   7.9e-12     2e-10   37.8   0.0   118   212   147   251   139   256 0.78 -
Utg33280:414587-416080   -            498 17239at4891          -            225   8.8e-11   39.0   0.0   1   2   6.1e-09   1.6e-07   28.3   0.1    49   165    64   182    22   193 0.71 -
Utg33280:414587-416080   -            498 17239at4891          -            225   8.8e-11   39.0   0.0   2   2     0.029      0.74    6.5   0.0   170   209   266   310   248   317 0.76 -
Utg33250:457556-458554   -            333 17239at4891          -            225   9.2e-11   38.9   0.0   1   1   7.5e-12   1.9e-10   37.9   0.0   116   221   102   221    88   225 0.78 -
Utg33264:524247-525077   -            277 17239at4891          -            225   1.1e-10   38.7   0.1   1   1   5.9e-12   1.5e-10   38.2   0.1    29   207     1   193     1   206 0.75 -
Utg33280:391374-392327   -            318 17239at4891          -            225   1.2e-10   38.5   0.4   1   1   4.3e-10   1.1e-08   32.1   0.4    26   210     4   215     1   221 0.67 -
Utg33282:192801-193907   -            369 17239at4891          -            225   1.3e-10   38.4   0.0   1   1   9.4e-12   2.4e-10   37.5   0.0   117   199   136   235   126   244 0.68 -
