#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33270:81518-84523     -           1002 4591at4891           -            667         0 1217.4  91.9   1   4     4e-06   0.00071   15.1  30.1     6    65    88   149    84   169 0.72 -
Utg33270:81518-84523     -           1002 4591at4891           -            667         0 1217.4  91.9   2   4   4.1e-08   7.3e-06   21.7  36.5    11    82   185   261   174   275 0.69 -
Utg33270:81518-84523     -           1002 4591at4891           -            667         0 1217.4  91.9   3   4       1.2   2.1e+02   -2.9   4.3    41    96   271   328   260   332 0.44 -
Utg33270:81518-84523     -           1002 4591at4891           -            667         0 1217.4  91.9   4   4         0         0 1198.1   1.3    33   667   340  1001   332  1001 0.93 -
Utg33260:249819-251726   -            636 4591at4891           -            667   6.4e-24   81.4  21.6   1   3   6.2e-26   1.1e-23   80.6   5.5    94   351   100   326    83   340 0.81 -
Utg33260:249819-251726   -            636 4591at4891           -            667   6.4e-24   81.4  21.6   2   3      0.61   1.1e+02   -2.0   1.7    19    74   370   425   363   443 0.79 -
Utg33260:249819-251726   -            636 4591at4891           -            667   6.4e-24   81.4  21.6   3   3   0.00042     0.074    8.5   0.6   491   597   485   595   458   610 0.75 -
Utg33272:327673-331002   -           1110 4591at4891           -            667   8.9e-12   41.3   0.1   1   1   8.7e-14   1.6e-11   40.5   0.1   102   230    22   162    10   184 0.83 -
Utg33254:683754-685625   -            624 4591at4891           -            667   3.7e-09   32.6   0.1   1   1   2.1e-11   3.7e-09   32.6   0.1    87   231    12   160     2   194 0.81 -
Utg33254:251306-253537   -            744 4591at4891           -            667     1e-07   27.8   0.1   1   1   1.1e-09   1.9e-07   26.9   0.1    86   233    41   194    22   218 0.78 -
Utg33260:552721-555249   -            843 4591at4891           -            667   1.3e-05   20.9   0.3   1   1   1.3e-07   2.3e-05   20.1   0.3   103   247    26   187     7   210 0.65 -
Utg33274:524887-527235   -            783 4591at4891           -            667   1.3e-05   20.9   0.1   1   1   1.1e-07   1.9e-05   20.3   0.1   104   244    13   152     2   163 0.70 -
Utg33280:1213648-1216158 -            837 4591at4891           -            667   1.4e-05   20.8   0.2   1   1   1.4e-07   2.5e-05   20.0   0.2   103   247    20   181     5   204 0.64 -
Utg33260:656264-657457   -            398 4591at4891           -            667   3.6e-05   19.4   0.1   1   2     2e-07   3.6e-05   19.4   0.1   104   230    14   139     4   156 0.83 -
Utg33260:656264-657457   -            398 4591at4891           -            667   3.6e-05   19.4   0.1   2   2       2.2   3.9e+02   -3.8   0.1   323   358   220   256   215   259 0.78 -
Utg33284:604351-606174   -            608 4591at4891           -            667   4.6e-05   19.1   0.1   1   1   4.6e-07   8.2e-05   18.3   0.1    98   243   165   330    72   347 0.69 -
Utg33250:162282-162875   -            198 4591at4891           -            667    0.0019   13.7   0.1   1   3      0.45        81   -1.6   0.0    88   121     8    39     4    67 0.81 -
Utg33250:162282-162875   -            198 4591at4891           -            667    0.0019   13.7   0.1   2   3     0.018       3.3    3.1   0.0   168   243    72   152    50   157 0.77 -
Utg33250:162282-162875   -            198 4591at4891           -            667    0.0019   13.7   0.1   3   3    0.0005      0.09    8.2   0.0   273   305   160   193   147   197 0.79 -
Utg33266:87752-89056     -            435 4591at4891           -            667    0.0037   12.8   0.1   1   1   3.4e-05    0.0061   12.1   0.1   158   241    73   165     1   175 0.64 -
Utg33286:463753-465057   -            435 4591at4891           -            667    0.0037   12.8   0.1   1   1   3.4e-05    0.0061   12.1   0.1   158   241    73   165     1   175 0.64 -
Utg33254:95376-97016     -            547 4591at4891           -            667       2.7    3.3  13.6   1   1     0.021       3.8    2.8  13.6     7    74    19    85    16   109 0.71 -
Utg33252:440477-442378   -            634 4591at4891           -            667       3.9    2.8  21.2   1   1     0.045         8    1.8  21.2    10   113    13   117     6   122 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/4591at4891.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/hmmer_output/initial_run_results/4591at4891.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/4591at4891.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 12:03:13 2023
# [ok]
