#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33254:683754-685625   -            624 5963at4891           -            502    1e-247  819.8   8.9   1   1  1.3e-247  2.3e-245  812.1   8.9     2   502    16   624    15   624 0.89 -
Utg33254:251306-253537   -            744 5963at4891           -            502   1.6e-28   96.7   0.3   1   4   2.2e-25   3.9e-23   79.0   0.1     9   131    51   190    45   216 0.83 -
Utg33254:251306-253537   -            744 5963at4891           -            502   1.6e-28   96.7   0.3   2   4       1.3   2.3e+02   -2.8   0.0   141   160   313   332   311   399 0.67 -
Utg33254:251306-253537   -            744 5963at4891           -            502   1.6e-28   96.7   0.3   3   4   0.00048     0.087    8.5   0.0   291   332   499   538   492   545 0.87 -
Utg33254:251306-253537   -            744 5963at4891           -            502   1.6e-28   96.7   0.3   4   4    0.0063       1.1    4.8   0.0   333   398   648   719   630   735 0.69 -
Utg33280:1213648-1216158 -            837 5963at4891           -            502   1.9e-26   89.9   1.7   1   1   1.3e-27   2.3e-25   86.3   1.7     8   140    13   167     9   231 0.83 -
Utg33260:552721-555249   -            843 5963at4891           -            502   1.9e-26   89.8   1.7   1   1   1.3e-27   2.3e-25   86.3   1.7     8   140    19   173    15   237 0.83 -
Utg33274:524887-527235   -            783 5963at4891           -            502   7.1e-26   88.0   1.2   1   5   4.9e-25   8.7e-23   77.8   0.0     6   133     3   139     1   149 0.84 -
Utg33274:524887-527235   -            783 5963at4891           -            502   7.1e-26   88.0   1.2   2   5      0.96   1.7e+02   -2.3   0.0   144   217   278   357   255   411 0.53 -
Utg33274:524887-527235   -            783 5963at4891           -            502   7.1e-26   88.0   1.2   3   5    0.0073       1.3    4.6   0.0   246   321   443   516   430   529 0.80 -
