#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33286:756891-759491   -            867 4664at4891           -            706  1.8e-278  923.0  18.0   1   2   2.8e-85   1.8e-83  278.5  11.2     3   281     2   387     1   395 0.77 -
Utg33286:756891-759491   -            867 4664at4891           -            706  1.8e-278  923.0  18.0   2   2    9e-196  5.7e-194  643.7   0.5   279   705   418   867   391   867 0.93 -
Utg33282:29124-30545     -            474 4664at4891           -            706     3e-83  277.8   0.0   1   1   1.3e-84   8.3e-83  276.3   0.0   286   696    11   459     2   467 0.83 -
Utg33254:379323-382151   -            943 4664at4891           -            706   3.1e-23   79.4  14.2   1   7     0.019       1.2    4.7   0.0    57    86    84   113    77   120 0.77 -
Utg33254:379323-382151   -            943 4664at4891           -            706   3.1e-23   79.4  14.2   2   7   2.5e-05    0.0016   14.3   0.1   171   228   136   199   131   214 0.60 -
Utg33254:379323-382151   -            943 4664at4891           -            706   3.1e-23   79.4  14.2   3   7   0.00069     0.044    9.5   0.0   265   308   216   259   209   277 0.85 -
Utg33254:379323-382151   -            943 4664at4891           -            706   3.1e-23   79.4  14.2   4   7     0.032         2    4.0   0.0   196   232   394   431   381   439 0.73 -
Utg33254:379323-382151   -            943 4664at4891           -            706   3.1e-23   79.4  14.2   5   7   6.5e-07   4.1e-05   19.5   0.0    20    84   440   505   432   511 0.88 -
Utg33254:379323-382151   -            943 4664at4891           -            706   3.1e-23   79.4  14.2   6   7   0.00013    0.0085   11.8   0.1    10    80   531   601   523   605 0.94 -
Utg33254:379323-382151   -            943 4664at4891           -            706   3.1e-23   79.4  14.2   7   7   2.6e-06   0.00016   17.5   0.2     7    82   612   687   606   693 0.94 -
Utg33258:110720-113473   -            918 4664at4891           -            706   1.4e-16   57.4   0.3   1   5      0.55        35   -0.1   0.0    63   190   157   180   133   226 0.49 -
Utg33258:110720-113473   -            918 4664at4891           -            706   1.4e-16   57.4   0.3   2   5     0.018       1.1    4.8   0.0    10    72   260   322   254   339 0.87 -
Utg33258:110720-113473   -            918 4664at4891           -            706   1.4e-16   57.4   0.3   3   5   1.5e-06   9.3e-05   18.3   0.0     9    83   344   418   335   426 0.91 -
Utg33258:110720-113473   -            918 4664at4891           -            706   1.4e-16   57.4   0.3   4   5   2.7e-07   1.7e-05   20.8   0.0    15   100   435   521   423   533 0.86 -
Utg33258:110720-113473   -            918 4664at4891           -            706   1.4e-16   57.4   0.3   5   5    0.0039      0.25    7.0   0.0   197   281   521   607   508   622 0.83 -
