#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33254:91175-93346     -            724 5371at4891           -            270  1.1e-130  431.8   5.6   1   3     9e-68   2.2e-66  221.0   0.3     4   146   282   445   279   457 0.90 -
Utg33254:91175-93346     -            724 5371at4891           -            270  1.1e-130  431.8   5.6   2   3   4.8e-50   1.2e-48  162.8   0.0   145   230   469   554   465   568 0.94 -
Utg33254:91175-93346     -            724 5371at4891           -            270  1.1e-130  431.8   5.6   3   3     2e-15   4.9e-14   49.3   0.2   229   270   672   713   665   713 0.93 -
Utg33274:603865-604782   -            306 5371at4891           -            270   8.4e-47  156.8   0.5   1   1   4.8e-48   1.2e-46  156.3   0.5    23   222     1   215     1   223 0.86 -
Utg33254:351286-352590   -            435 5371at4891           -            270     2e-38  129.3   0.1   1   2   4.7e-33   1.2e-31  107.1   0.1    23   236    20   241     6   256 0.85 -
Utg33254:351286-352590   -            435 5371at4891           -            270     2e-38  129.3   0.1   2   2   1.5e-06   3.8e-05   20.2   0.0   243   268   276   301   265   303 0.93 -
Utg33286:190922-191863   -            314 5371at4891           -            270     1e-35  120.4   0.1   1   2     2e-29   4.9e-28   95.2   0.1    24   229     6   235     2   241 0.81 -
Utg33286:190922-191863   -            314 5371at4891           -            270     1e-35  120.4   0.1   2   2   1.9e-07   4.7e-06   23.1   0.0   243   269   278   304   269   305 0.95 -
Utg33252:510734-511840   -            369 5371at4891           -            270     1e-32  110.6   2.1   1   2   1.4e-26   3.5e-25   85.9   1.0    24   229    16   248     6   258 0.76 -
Utg33252:510734-511840   -            369 5371at4891           -            270     1e-32  110.6   2.1   2   2   1.4e-06   3.5e-05   20.3   0.0   242   269   291   318   284   319 0.94 -
Utg33250:129916-130800   -            295 5371at4891           -            270   7.1e-31  104.5   0.0   1   2   5.2e-27   1.3e-25   87.3   0.0    24   232     1   225     1   234 0.77 -
Utg33250:129916-130800   -            295 5371at4891           -            270   7.1e-31  104.5   0.0   2   2   5.1e-05    0.0013   15.2   0.0   242   269   266   293   262   294 0.95 -
Utg33262:177883-178926   -            348 5371at4891           -            270   1.5e-30  103.5   0.2   1   2     5e-25   1.2e-23   80.8   0.1    19   229     6   240     2   249 0.76 -
Utg33262:177883-178926   -            348 5371at4891           -            270   1.5e-30  103.5   0.2   2   2   1.8e-06   4.5e-05   19.9   0.0   242   269   281   308   270   309 0.92 -
Utg33272:57445-58416     -            324 5371at4891           -            270   1.9e-28   96.6   0.0   1   2   7.7e-26   1.9e-24   83.4   0.0    31   236     4   228     2   254 0.78 -
Utg33272:57445-58416     -            324 5371at4891           -            270   1.9e-28   96.6   0.0   2   2    0.0011     0.028   10.8   0.0   243   270   265   292   252   292 0.96 -
Utg33282:97026-97859     -            278 5371at4891           -            270   2.8e-27   92.8   0.0   1   1   1.5e-28   3.7e-27   92.4   0.0    16   268     6   277     2   278 0.79 -
Utg33260:56044-56913     -            290 5371at4891           -            270   3.1e-27   92.6   0.2   1   1   3.1e-26   7.7e-25   84.7   0.2    92   270    83   284     1   284 0.72 -
Utg33284:256442-257605   -            388 5371at4891           -            270   1.2e-26   90.6   0.0   1   1   8.2e-28   2.1e-26   89.9   0.0    64   268    87   291    83   293 0.84 -
Utg33286:546157-547038   -            294 5371at4891           -            270   2.7e-26   89.5   0.0   1   2   5.9e-23   1.5e-21   74.0   0.0    26   237     5   234     2   246 0.79 -
Utg33286:546157-547038   -            294 5371at4891           -            270   2.7e-26   89.5   0.0   2   2   0.00018    0.0044   13.4   0.0   243   270   266   293   251   293 0.92 -
Utg33280:1435042-1436070 -            343 5371at4891           -            270   4.7e-26   88.7   0.0   1   1     3e-27   7.6e-26   88.1   0.0    64   269    95   303    91   304 0.82 -
Utg33280:1382624-1384513 -            630 5371at4891           -            270   7.6e-26   88.1   0.0   1   1   5.2e-27   1.3e-25   87.3   0.0    24   270    50   304    36   304 0.80 -
Utg33274:536092-537153   -            354 5371at4891           -            270   1.2e-25   87.4   2.2   1   3       1.6        40    0.4   0.0    24    42     3    21     1    25 0.86 -
Utg33274:536092-537153   -            354 5371at4891           -            270   1.2e-25   87.4   2.2   2   3   1.7e-24   4.3e-23   79.0   1.4    72   233    92   273    51   282 0.74 -
Utg33274:536092-537153   -            354 5371at4891           -            270   1.2e-25   87.4   2.2   3   3     0.073       1.8    4.8   0.0   244   270   328   354   309   354 0.90 -
Utg33250:358647-361106   -            820 5371at4891           -            270   1.5e-25   87.1   0.0   1   1   1.8e-26   4.6e-25   85.5   0.0    20   269   193   466   179   467 0.77 -
Utg33264:524247-525077   -            277 5371at4891           -            270   2.7e-25   86.2   0.2   1   2   3.2e-26   7.9e-25   84.7   0.2    33   233     2   217     1   247 0.76 -
Utg33264:524247-525077   -            277 5371at4891           -            270   2.7e-25   86.2   0.2   2   2       3.5        88   -0.7   0.0   242   266   251   275   240   277 0.83 -
Utg33280:303458-304300   -            281 5371at4891           -            270   3.8e-25   85.8   0.1   1   2   6.8e-26   1.7e-24   83.6   0.0    32   229     1   213     1   223 0.79 -
Utg33280:303458-304300   -            281 5371at4891           -            270   3.8e-25   85.8   0.1   2   2       2.6        64   -0.3   0.0   243   269   252   278   241   279 0.90 -
Utg33284:156857-157942   -            362 5371at4891           -            270   6.1e-25   85.1   3.6   1   3   3.7e-20   9.3e-19   64.8   0.5   103   230   111   239     3   260 0.80 -
Utg33284:156857-157942   -            362 5371at4891           -            270   6.1e-25   85.1   3.6   2   3   1.9e-06   4.6e-05   19.9   0.0   243   269   280   306   277   307 0.94 -
Utg33284:156857-157942   -            362 5371at4891           -            270   6.1e-25   85.1   3.6   3   3       7.1   1.8e+02   -1.7   0.1   217   239   325   347   320   350 0.84 -
Utg33260:266829-267653   -            275 5371at4891           -            270   6.1e-25   85.1   0.0   1   1     3e-26   7.5e-25   84.8   0.0    19   269     4   273     1   274 0.76 -
Utg33260:419278-420135   -            286 5371at4891           -            270   2.9e-24   82.9   0.5   1   2     3e-20   7.6e-19   65.1   0.0    25   230     2   215     1   229 0.74 -
Utg33260:419278-420135   -            286 5371at4891           -            270   2.9e-24   82.9   0.5   2   2     2e-05   0.00051   16.5   0.1   241   268   259   286   222   286 0.77 -
Utg33258:267368-268366   -            333 5371at4891           -            270   4.3e-24   82.3   0.0   1   1   2.6e-25   6.6e-24   81.7   0.0    65   269    65   272    58   273 0.79 -
Utg33284:190294-191745   -            484 5371at4891           -            270   5.6e-24   81.9   0.2   1   2   1.4e-22   3.6e-21   72.7   0.1    26   230   168   384   145   410 0.77 -
Utg33284:190294-191745   -            484 5371at4891           -            270   5.6e-24   81.9   0.2   2   2     0.024       0.6    6.4   0.0   242   270   427   455   408   455 0.86 -
Utg33250:455615-456388   -            258 5371at4891           -            270   9.7e-24   81.2   0.0   1   1   4.3e-25   1.1e-23   81.0   0.0    25   260     4   245     1   258 0.82 -
Utg33280:270643-272181   -            513 5371at4891           -            270   1.3e-23   80.7   0.0   1   1   1.3e-24   3.2e-23   79.5   0.0   106   270   301   481   188   481 0.70 -
Utg33266:246520-247461   -            314 5371at4891           -            270   1.6e-23   80.4   0.9   1   2   1.7e-19   4.3e-18   62.6   0.6    29   230     4   242     1   254 0.74 -
Utg33266:246520-247461   -            314 5371at4891           -            270   1.6e-23   80.4   0.9   2   2   0.00028    0.0069   12.8   0.0   243   270   281   308   268   308 0.92 -
Utg33280:1365372-1366259 -            296 5371at4891           -            270   1.7e-23   80.4   0.0   1   1   1.4e-24   3.5e-23   79.3   0.0    25   269     7   290     3   291 0.78 -
Utg33284:141969-142784   -            272 5371at4891           -            270   2.4e-22   76.6   0.0   1   1   1.2e-23   3.1e-22   76.2   0.0    24   270    10   267     3   267 0.83 -
Utg33280:1403347-1404153 -            269 5371at4891           -            270   7.3e-22   75.0   0.0   1   1   9.1e-23   2.3e-21   73.4   0.0    25   266     5   269     1   269 0.68 -
Utg33266:53525-54499     -            325 5371at4891           -            270   7.9e-22   74.9   3.8   1   2   4.3e-20   1.1e-18   64.6   1.5    26   235     5   240     2   248 0.63 -
Utg33266:53525-54499     -            325 5371at4891           -            270   7.9e-22   74.9   3.8   2   2     0.005      0.12    8.7   0.0   241   270   276   305   261   305 0.84 -
Utg33276:281520-282317   -            266 5371at4891           -            270   1.3e-21   74.2   1.4   1   2   2.7e-16   6.9e-15   52.1   0.5   109   247    65   200    43   219 0.79 -
Utg33276:281520-282317   -            266 5371at4891           -            270   1.3e-21   74.2   1.4   2   2   7.3e-07   1.8e-05   21.2   0.0   242   269   230   257   218   258 0.94 -
Utg33274:642218-643015   -            266 5371at4891           -            270   2.6e-21   73.2   0.0   1   1   1.2e-22     3e-21   73.0   0.0    24   270     5   262     1   262 0.82 -
Utg33280:258129-259028   -            300 5371at4891           -            270     4e-21   72.6   0.1   1   2   8.4e-19   2.1e-17   60.4   0.0    26   227     1   214     1   235 0.78 -
Utg33280:258129-259028   -            300 5371at4891           -            270     4e-21   72.6   0.1   2   2    0.0014     0.035   10.4   0.0   233   270   248   285   242   285 0.86 -
Utg33260:101410-102198   -            263 5371at4891           -            270   4.9e-21   72.3   0.0   1   1   2.6e-22   6.5e-21   71.9   0.0    55   266    44   263     1   263 0.73 -
Utg33250:148131-149777   -            549 5371at4891           -            270   5.2e-21   72.2   2.4   1   3       1.6        39    0.5   0.0    23    43    72    92    57    96 0.82 -
Utg33250:148131-149777   -            549 5371at4891           -            270   5.2e-21   72.2   2.4   2   3   2.5e-18   6.3e-17   58.8   0.2   102   216   255   369   154   384 0.75 -
Utg33250:148131-149777   -            549 5371at4891           -            270   5.2e-21   72.2   2.4   3   3   0.00094     0.023   11.0   0.1   243   269   437   463   432   464 0.92 -
Utg33286:282369-283592   -            408 5371at4891           -            270   5.4e-21   72.1   0.0   1   2    0.0018     0.044   10.1   0.0    25    60    10    45     2    52 0.88 -
Utg33286:282369-283592   -            408 5371at4891           -            270   5.4e-21   72.1   0.0   2   2   1.2e-18   3.1e-17   59.8   0.0   113   260   140   292    85   298 0.83 -
Utg33280:665156-666091   -            312 5371at4891           -            270   5.6e-21   72.1   0.9   1   1   2.3e-22   5.6e-21   72.1   0.9    73   269   117   310    91   311 0.82 -
Utg33280:414587-416080   -            498 5371at4891           -            270   7.5e-21   71.7   1.1   1   3   6.1e-09   1.5e-07   28.0   0.2    23   178    22   194    11   208 0.72 -
Utg33280:414587-416080   -            498 5371at4891           -            270   7.5e-21   71.7   1.1   2   3     6e-07   1.5e-05   21.5   0.0   174   222   272   322   239   336 0.84 -
Utg33280:414587-416080   -            498 5371at4891           -            270   7.5e-21   71.7   1.1   3   3   0.00022    0.0055   13.1   0.1   229   270   421   462   409   462 0.91 -
Utg33264:676872-677369   -            166 5371at4891           -            270   7.6e-21   71.7   0.0   1   2   9.9e-20   2.5e-18   63.4   0.0   153   218     6    71     3   106 0.86 -
Utg33264:676872-677369   -            166 5371at4891           -            270   7.6e-21   71.7   0.0   2   2     0.019      0.49    6.7   0.0   243   268   141   166   110   166 0.89 -
Utg33250:465249-466331   -            361 5371at4891           -            270     8e-21   71.6   0.0   1   1   4.3e-22   1.1e-20   71.2   0.0    22   269    99   354    84   355 0.79 -
Utg33254:312541-313470   -            310 5371at4891           -            270   8.3e-21   71.5   1.8   1   2       4.3   1.1e+02   -1.0   0.0    29    63     7    41     3    49 0.70 -
Utg33254:312541-313470   -            310 5371at4891           -            270   8.3e-21   71.5   1.8   2   2   4.8e-22   1.2e-20   71.0   0.5    73   270    89   283    67   283 0.83 -
Utg33250:336865-337785   -            307 5371at4891           -            270     2e-20   70.2   0.0   1   1   2.2e-21   5.5e-20   68.8   0.0    45   269    47   284     2   285 0.83 -
Utg33260:217570-218439   -            290 5371at4891           -            270   2.5e-20   70.0   2.4   1   1     3e-21   7.5e-20   68.4   2.4    24   269    29   289    17   290 0.72 -
Utg33250:334438-335253   -            272 5371at4891           -            270   8.2e-20   68.3   0.0   1   2       0.3       7.4    2.8   0.0    30   119     7    98     2   103 0.74 -
Utg33250:334438-335253   -            272 5371at4891           -            270   8.2e-20   68.3   0.0   2   2   9.4e-20   2.4e-18   63.5   0.0   109   269   107   270   101   271 0.80 -
Utg33252:884642-885526   -            295 5371at4891           -            270   2.8e-19   66.5   0.1   1   3       2.2        56   -0.1   0.0    27    46     2    21     1    46 0.76 -
Utg33252:884642-885526   -            295 5371at4891           -            270   2.8e-19   66.5   0.1   2   3   2.9e-07   7.2e-06   22.5   0.1    73   142    75   148    53   160 0.81 -
Utg33252:884642-885526   -            295 5371at4891           -            270   2.8e-19   66.5   0.1   3   3     1e-12   2.6e-11   40.4   0.0   154   270   177   295   173   295 0.85 -
Utg33258:56883-57905     -            341 5371at4891           -            270   6.2e-19   65.4   0.1   1   1   3.2e-19     8e-18   61.7   0.1    24   269    39   319    25   320 0.68 -
Utg33284:213841-215004   -            388 5371at4891           -            270   7.2e-19   65.2   0.0   1   1   5.1e-20   1.3e-18   64.4   0.0    16   269    56   321    50   322 0.77 -
Utg33260:748097-748918   -            274 5371at4891           -            270   8.4e-19   65.0   0.0   1   1   4.8e-20   1.2e-18   64.5   0.0    26   269     1   268     1   269 0.71 -
Utg33264:445160-446215   -            352 5371at4891           -            270   1.1e-18   64.5   0.0   1   1   1.2e-19   2.9e-18   63.2   0.0    16   269    12   277     7   278 0.76 -
Utg33274:506952-511379   -           1476 5371at4891           -            270   1.3e-18   64.4   0.0   1   1   1.2e-19   3.1e-18   63.1   0.0    26   268  1175  1439  1153  1441 0.65 -
Utg33272:710899-711759   -            287 5371at4891           -            270   1.3e-18   64.4   0.2   1   1   8.7e-18   2.2e-16   57.0   0.2    28   269     3   282     1   283 0.62 -
Utg33270:128591-129382   -            264 5371at4891           -            270   1.4e-18   64.3   0.7   1   1   1.7e-19   4.2e-18   62.7   0.7    25   219     4   221     1   263 0.74 -
Utg33254:603536-604531   -            332 5371at4891           -            270   1.6e-18   64.0   0.1   1   3       1.5        37    0.5   0.0    26    44    13    31     3    56 0.84 -
Utg33254:603536-604531   -            332 5371at4891           -            270   1.6e-18   64.0   0.1   2   3   6.4e-08   1.6e-06   24.7   0.1   102   145   132   175    80   188 0.75 -
Utg33254:603536-604531   -            332 5371at4891           -            270   1.6e-18   64.0   0.1   3   3   5.4e-11   1.3e-09   34.8   0.0   154   270   211   329   209   329 0.83 -
Utg33264:252289-254400   -            704 5371at4891           -            270   2.7e-18   63.3   0.0   1   1   2.4e-19   6.1e-18   62.1   0.0    27   269    83   337    75   338 0.74 -
Utg33272:681595-686322   -           1576 5371at4891           -            270   4.3e-18   62.6   0.1   1   2   2.1e-12   5.2e-11   39.4   0.1     7   160  1245  1410  1239  1418 0.74 -
Utg33272:681595-686322   -           1576 5371at4891           -            270   4.3e-18   62.6   0.1   2   2   1.4e-06   3.5e-05   20.3   0.0   171   269  1456  1558  1436  1559 0.74 -
Utg33262:98249-99967     -            573 5371at4891           -            270   5.2e-18   62.4   0.0   1   1   2.6e-19   6.5e-18   62.0   0.0    24   268   300   552   273   554 0.83 -
Utg33254:818515-820605   -            697 5371at4891           -            270   1.6e-17   60.7   0.1   1   2       9.6   2.4e+02   -2.1   0.0   145   177   145   177   133   180 0.68 -
Utg33254:818515-820605   -            697 5371at4891           -            270   1.6e-17   60.7   0.1   2   2   2.1e-18   5.3e-17   59.0   0.0   101   269   527   692   471   693 0.81 -
Utg33262:522133-524424   -            764 5371at4891           -            270   2.1e-17   60.4   0.0   1   1   1.3e-18   3.2e-17   59.8   0.0    13   260   339   598   335   612 0.74 -
Utg33260:967219-968481   -            421 5371at4891           -            270   3.4e-17   59.7   0.9   1   1   4.6e-17   1.2e-15   54.7   0.9    28   269   115   395   106   396 0.68 -
Utg33260:81914-83860     -            649 5371at4891           -            270   4.5e-17   59.3   0.0   1   1   2.9e-18   7.3e-17   58.6   0.0   106   268   475   633   443   635 0.82 -
Utg33260:745341-746207   -            289 5371at4891           -            270   6.3e-17   58.8   0.0   1   1     6e-17   1.5e-15   54.3   0.0   108   269   116   280     4   281 0.77 -
Utg33252:492629-493615   -            329 5371at4891           -            270   7.6e-17   58.5   0.0   1   2   2.3e-14   5.8e-13   45.8   0.0    33   185     5   174     1   186 0.71 -
Utg33252:492629-493615   -            329 5371at4891           -            270   7.6e-17   58.5   0.0   2   2    0.0013     0.032   10.6   0.0   190   233   196   241   190   250 0.78 -
