#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33264:458655-462311 -           1219 2618at4891           -            880         0 1548.3  20.2   1   3         0         0 1485.5  16.2     6   765    21   838    17   846 0.95 -
Utg33264:458655-462311 -           1219 2618at4891           -            880         0 1548.3  20.2   2   3   1.6e-17   8.6e-15   51.2   0.1   758   819   862   931   839   964 0.83 -
Utg33264:458655-462311 -           1219 2618at4891           -            880         0 1548.3  20.2   3   3   1.5e-05    0.0083   11.5   0.0   826   865  1091  1144  1084  1151 0.76 -
Utg33284:203643-207458 -           1272 2618at4891           -            880         0 1519.8  19.7   1   3         0         0 1470.2  14.1     7   766    22   839    17   845 0.95 -
Utg33284:203643-207458 -           1272 2618at4891           -            880         0 1519.8  19.7   2   3   1.4e-14   7.7e-12   41.4   0.3   762   819   866   931   841   957 0.81 -
Utg33284:203643-207458 -           1272 2618at4891           -            880         0 1519.8  19.7   3   3   6.5e-05     0.035    9.4   0.0   827   865  1127  1179  1122  1185 0.74 -
Utg33260:898057-900420 -            788 2618at4891           -            880  5.9e-153  508.3  18.9   1   2  1.6e-130  8.7e-128  425.0  10.2    25   550     1   565     1   567 0.87 -
Utg33260:898057-900420 -            788 2618at4891           -            880  5.9e-153  508.3  18.9   2   2   5.4e-29   2.9e-26   89.1   1.8   518   689   565   747   563   772 0.82 -
Utg33270:94980-97139   -            720 2618at4891           -            880  8.7e-150  497.8   7.3   1   1  3.8e-149  2.1e-146  486.6   7.3    25   670     1   718     1   720 0.83 -
Utg33262:160506-162716 -            737 2618at4891           -            880  1.2e-131  437.8  15.9   1   1  6.8e-132  3.6e-129  429.6  15.9    25   676     3   736     1   737 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/2618at4891.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/hmmer_output/initial_run_results/2618at4891.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/2618at4891.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 12:02:41 2023
# [ok]
