#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33260:833354-837697 -           1448 2893at4891           -            831         0 1212.6  34.7   1   4   1.5e-18     3e-16   55.8   0.2     1    69   278   369   278   374 0.81 -
Utg33260:833354-837697 -           1448 2893at4891           -            831         0 1212.6  34.7   2   4  7.2e-165  1.5e-162  539.8   8.5    58   405   383   783   376   802 0.89 -
Utg33260:833354-837697 -           1448 2893at4891           -            831         0 1212.6  34.7   3   4   3.2e-10   6.6e-08   28.2   0.0   398   429   821   853   816   862 0.88 -
Utg33260:833354-837697 -           1448 2893at4891           -            831         0 1212.6  34.7   4   4  6.4e-181  1.3e-178  592.9  10.1   427   827   907  1406   897  1409 0.86 -
Utg33278:91396-95022   -           1209 2893at4891           -            831  1.1e-110  368.2   1.5   1   4   9.3e-57   1.9e-54  182.2   0.1   107   402   170   503   144   512 0.83 -
Utg33278:91396-95022   -           1209 2893at4891           -            831  1.1e-110  368.2   1.5   2   4   1.8e-24   3.7e-22   75.4   0.0   427   543   572   712   562   733 0.81 -
Utg33278:91396-95022   -           1209 2893at4891           -            831  1.1e-110  368.2   1.5   3   4   3.6e-16   7.3e-14   47.9   0.0   552   627   747   830   740   836 0.80 -
Utg33278:91396-95022   -           1209 2893at4891           -            831  1.1e-110  368.2   1.5   4   4     3e-19   6.2e-17   58.1   0.1   629   797   952  1132   941  1159 0.81 -
Utg33252:902451-905300 -            950 2893at4891           -            831   1.8e-37  126.0   5.1   1   2   7.7e-20   1.6e-17   60.1   1.0   104   398    65   387    57   401 0.71 -
Utg33252:902451-905300 -            950 2893at4891           -            831   1.8e-37  126.0   5.1   2   2   4.1e-22   8.5e-20   67.6   0.2   487   779   563   861   526   902 0.75 -
Utg33252:603497-606922 -           1142 2893at4891           -            831   1.5e-31  106.4  15.7   1   4   3.6e-07   7.5e-05   18.1   0.5   156   246   132   227   123   237 0.67 -
Utg33252:603497-606922 -           1142 2893at4891           -            831   1.5e-31  106.4  15.7   2   4   3.3e-07   6.8e-05   18.3   2.0   327   395   357   427   239   430 0.80 -
Utg33252:603497-606922 -           1142 2893at4891           -            831   1.5e-31  106.4  15.7   3   4      0.45        92   -2.0   0.0   446   470   610   634   607   639 0.89 -
Utg33252:603497-606922 -           1142 2893at4891           -            831   1.5e-31  106.4  15.7   4   4   4.2e-25   8.7e-23   77.5   0.6   507   743   714   958   701   991 0.77 -
