#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33272:399620-401488   -            623 7136at4891           -            440  2.7e-161  534.3  31.2   1   4   1.4e-05    0.0034   13.3   1.6     1    34    12    46    12    70 0.72 -
Utg33272:399620-401488   -            623 7136at4891           -            440  2.7e-161  534.3  31.2   2   4     6e-67   1.5e-64  215.6   1.4    19   160    79   223    62   240 0.92 -
Utg33272:399620-401488   -            623 7136at4891           -            440  2.7e-161  534.3  31.2   3   4   4.6e-05     0.011   11.6   0.2   155   188   247   281   234   321 0.78 -
Utg33272:399620-401488   -            623 7136at4891           -            440  2.7e-161  534.3  31.2   4   4     1e-94   2.5e-92  307.0   9.9   193   439   334   614   309   615 0.89 -
Utg33262:354943-356856   -            638 7136at4891           -            440  5.2e-146  484.0  19.8   1   3   3.1e-05    0.0074   12.2   0.3     2    35    11    45    10    63 0.72 -
Utg33262:354943-356856   -            638 7136at4891           -            440  5.2e-146  484.0  19.8   2   3   2.8e-63   6.9e-61  203.4   0.2    28   181   112   278    95   302 0.86 -
Utg33262:354943-356856   -            638 7136at4891           -            440  5.2e-146  484.0  19.8   3   3   1.1e-84   2.6e-82  274.0   9.0   194   438   343   628   327   630 0.87 -
Utg33286:535868-536992   -            375 7136at4891           -            440   3.6e-21   72.6   9.0   1   1   2.1e-23   5.2e-21   72.0   9.0    36   159    68   196    57   209 0.86 -
Utg33252:349039-350562   -            508 7136at4891           -            440   4.2e-20   69.0   3.1   1   2   1.7e-22   4.2e-20   69.0   3.1    41   137     6   103     2   124 0.91 -
Utg33252:349039-350562   -            508 7136at4891           -            440   4.2e-20   69.0   3.1   2   2       1.5   3.7e+02   -3.3   0.0   265   299   195   229   188   236 0.80 -
Utg33286:65630-67846     -            739 7136at4891           -            440   8.7e-13   44.9   0.1   1   2   4.9e-11   1.2e-08   31.3   0.0   292   401   506   617   446   621 0.83 -
Utg33286:65630-67846     -            739 7136at4891           -            440   8.7e-13   44.9   0.1   2   2   0.00013     0.032   10.1   0.0   357   402   641   686   637   692 0.93 -
Utg33266:293866-298161   -           1432 7136at4891           -            440   4.6e-10   36.0   0.4   1   4     0.047        11    1.7   0.0   351   380    16    45     3    69 0.78 -
Utg33266:293866-298161   -           1432 7136at4891           -            440   4.6e-10   36.0   0.4   2   4     0.015       3.6    3.4   0.0   321   401   490   570   412   603 0.82 -
Utg33266:293866-298161   -           1432 7136at4891           -            440   4.6e-10   36.0   0.4   3   4   2.3e-05    0.0056   12.6   0.0   352   404   715   767   704   788 0.84 -
Utg33266:293866-298161   -           1432 7136at4891           -            440   4.6e-10   36.0   0.4   4   4     3e-05    0.0073   12.2   0.1   321   403   968  1049   964  1054 0.92 -
Utg33280:920971-922806   -            612 7136at4891           -            440   1.2e-08   31.3   0.7   1   2    0.0045       1.1    5.1   0.1   355   413   329   387   315   440 0.73 -
Utg33280:920971-922806   -            612 7136at4891           -            440   1.2e-08   31.3   0.7   2   2   7.1e-09   1.7e-06   24.2   0.1    52   151   467   567   464   585 0.82 -
Utg33280:1076506-1078509 -            668 7136at4891           -            440   4.9e-07   26.0   0.2   1   1   3.4e-07   8.4e-05   18.6   0.2    44   136   376   494   371   527 0.74 -
Utg33284:402137-404428   -            764 7136at4891           -            440   3.4e-05   19.9   4.8   1   4      0.22        54   -0.5   0.0   350   379   332   361   324   372 0.75 -
Utg33284:402137-404428   -            764 7136at4891           -            440   3.4e-05   19.9   4.8   2   4      0.15        36    0.1   0.1   336   399   389   451   380   464 0.80 -
Utg33284:402137-404428   -            764 7136at4891           -            440   3.4e-05   19.9   4.8   3   4   3.7e-05    0.0089   11.9   0.1   316   407   538   629   465   655 0.73 -
Utg33284:402137-404428   -            764 7136at4891           -            440   3.4e-05   19.9   4.8   4   4    0.0039      0.95    5.3   0.1   358   405   655   702   645   732 0.81 -
Utg33280:751273-752403   -            377 7136at4891           -            440   7.4e-05   18.8   2.7   1   3      0.12        29    0.4   0.1   348   370    51    73     9    78 0.53 -
