#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33272:20495-23347     -            951 3680at4891           -            535  5.8e-205  679.4   6.6   1   6     0.021       2.3    4.2   0.0    34    75   227   279   211   300 0.76 -
Utg33272:20495-23347     -            951 3680at4891           -            535  5.8e-205  679.4   6.6   2   6       4.3   4.8e+02   -3.5   0.0    74   106   306   338   303   346 0.76 -
Utg33272:20495-23347     -            951 3680at4891           -            535  5.8e-205  679.4   6.6   3   6   1.7e-09   1.9e-07   27.6   0.2   100   183   394   497   366   503 0.78 -
Utg33272:20495-23347     -            951 3680at4891           -            535  5.8e-205  679.4   6.6   4   6   1.4e-08   1.5e-06   24.6   0.0   160   204   510   556   505   564 0.90 -
Utg33272:20495-23347     -            951 3680at4891           -            535  5.8e-205  679.4   6.6   5   6   0.00022     0.025   10.7   0.0   196   228   574   606   555   613 0.82 -
Utg33272:20495-23347     -            951 3680at4891           -            535  5.8e-205  679.4   6.6   6   6  3.1e-186  3.5e-184  610.8   0.1   224   535   622   950   617   950 0.94 -
Utg33280:226491-228995   -            835 3680at4891           -            535  1.7e-154  512.8   0.1   1   2   1.1e-67   1.2e-65  219.6   0.1   250   518   209   473   205   480 0.91 -
Utg33280:226491-228995   -            835 3680at4891           -            535  1.7e-154  512.8   0.1   2   2   3.7e-89   4.1e-87  290.5   0.0   251   531   483   782   478   786 0.83 -
Utg33254:56133-58616     -            828 3680at4891           -            535  1.9e-137  456.6   0.2   1   2   5.5e-56   6.2e-54  181.0   0.0   250   484   200   438   133   464 0.85 -
Utg33254:56133-58616     -            828 3680at4891           -            535  1.9e-137  456.6   0.2   2   2   4.8e-84   5.3e-82  273.6   0.0   241   532   519   822   502   824 0.86 -
Utg33254:881119-883449   -            777 3680at4891           -            535  6.6e-124  411.9   0.0   1   2   1.5e-56   1.7e-54  182.9   0.0   253   487   243   480   223   497 0.86 -
Utg33254:881119-883449   -            777 3680at4891           -            535  6.6e-124  411.9   0.0   2   2   4.6e-70   5.1e-68  227.5   0.0   225   481   487   742   476   759 0.87 -
Utg33284:78031-81144     -           1038 3680at4891           -            535   2.3e-79  264.9   0.0   1   2   1.9e-79   2.1e-77  258.4   0.0   199   480   626   925   611   937 0.85 -
Utg33284:78031-81144     -           1038 3680at4891           -            535   2.3e-79  264.9   0.0   2   2     0.029       3.2    3.7   0.0   500   534   981  1015   957  1016 0.81 -
Utg33252:52873-57003     -           1377 3680at4891           -            535   8.2e-60  200.4   0.0   1   2   8.8e-61   9.8e-59  196.8   0.0   251   519   409   678   388   681 0.92 -
Utg33252:52873-57003     -           1377 3680at4891           -            535   8.2e-60  200.4   0.0   2   2      0.19        22    1.0   0.0   291   357   772   839   758   843 0.79 -
Utg33252:681636-682847   -            404 3680at4891           -            535   3.3e-54  181.9   0.0   1   1   3.9e-56   4.4e-54  181.5   0.0   235   485   127   379    97   397 0.87 -
Utg33280:1232090-1233373 -            428 3680at4891           -            535     1e-53  180.3   0.1   1   1   1.2e-55   1.3e-53  179.9   0.1   243   485   160   405   127   428 0.86 -
Utg33286:386540-388810   -            757 3680at4891           -            535   3.8e-52  175.1   0.7   1   2   6.4e-51   7.2e-49  164.3   0.4   250   524   232   521   216   525 0.79 -
Utg33286:386540-388810   -            757 3680at4891           -            535   3.8e-52  175.1   0.7   2   2    0.0007     0.078    9.1   0.0   289   356   558   626   526   631 0.72 -
Utg33280:428395-429711   -            439 3680at4891           -            535     2e-51  172.7   0.1   1   1   2.4e-53   2.7e-51  172.3   0.1   248   484   177   415   157   434 0.88 -
Utg33266:267743-269053   -            437 3680at4891           -            535   3.1e-51  172.1   0.0   1   2   2.5e-52   2.8e-50  168.9   0.0   248   480   126   356   106   370 0.86 -
Utg33266:267743-269053   -            437 3680at4891           -            535   3.1e-51  172.1   0.0   2   2      0.23        25    0.8   0.0   502   533   401   432   394   434 0.88 -
Utg33278:190700-192259   -            520 3680at4891           -            535   3.5e-49  165.3   0.0   1   1   4.5e-51   5.1e-49  164.8   0.0   251   477    70   305    67   323 0.88 -
Utg33260:784514-785824   -            437 3680at4891           -            535   3.6e-49  165.3   0.0   1   1   4.7e-51   5.2e-49  164.7   0.0   251   479   177   407   171   423 0.87 -
Utg33260:522655-523962   -            436 3680at4891           -            535   9.6e-49  163.9   0.1   1   1   1.5e-50   1.7e-48  163.0   0.1   250   483   178   413   148   426 0.89 -
Utg33284:181504-182904   -            467 3680at4891           -            535   9.7e-49  163.8   0.0   1   1   1.2e-50   1.3e-48  163.4   0.0   250   481   204   437   193   457 0.91 -
Utg33250:10084-12324     -            747 3680at4891           -            535   1.8e-48  163.0   0.2   1   1   2.7e-50     3e-48  162.2   0.2   250   486   276   510   255   520 0.90 -
Utg33264:417447-418775   -            443 3680at4891           -            535   1.2e-47  160.2   0.1   1   1   1.5e-49   1.7e-47  159.8   0.1   252   483     1   236     1   251 0.87 -
Utg33250:204818-205792   -            325 3680at4891           -            535   1.2e-44  150.4   0.1   1   1   1.8e-46     2e-44  149.6   0.1   251   533    39   321     7   323 0.82 -
Utg33252:549563-550648   -            362 3680at4891           -            535   3.2e-41  139.1   0.0   1   1   3.3e-43   3.7e-41  138.8   0.0   239   511    75   348    53   362 0.82 -
Utg33278:244902-245837   -            312 3680at4891           -            535   9.8e-39  130.8   0.0   1   1   2.9e-39   3.3e-37  125.8   0.0   251   533    17   308     3   310 0.80 -
Utg33280:1195599-1196957 -            453 3680at4891           -            535   3.3e-16   56.5   0.0   1   1   2.1e-17   2.4e-15   53.7   0.0   263   424   238   392   233   405 0.85 -
Utg33286:587530-588072   -            181 3680at4891           -            535   2.4e-10   37.1   0.3   1   1   4.4e-11   4.9e-09   32.8   0.3   291   424     8   165     3   178 0.74 -
Utg33286:176333-179317   -            995 3680at4891           -            535   3.8e-05   20.0   1.1   1   2     5e-07   5.6e-05   19.4   0.0   246   360   451   567   441   582 0.77 -
Utg33286:176333-179317   -            995 3680at4891           -            535   3.8e-05   20.0   1.1   2   2       6.8   7.6e+02   -4.1   0.3   508   526   753   771   723   772 0.71 -
Utg33272:87169-88170     -            334 3680at4891           -            535    0.0049   13.0   0.0   1   1   7.3e-05    0.0082   12.3   0.0   290   309    48    67    31    78 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/3680at4891.hmm
# Target file:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/hmmer_output/initial_run_results/3680at4891.out --cpu 1 /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/3680at4891.hmm /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco/busco_output/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRRoutput.fasta.modified.fas 
# Current dir:     /home/inf-34-2022/Documents/BINP29/DeNovo_LongReads/Busco
# Date:            Fri Feb 24 12:03:03 2023
# [ok]
