#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Utg33250:143885-146833 -            983 4064at4891           -            639  2.4e-241  799.8  31.3   1   6   8.9e-05      0.03    9.8   0.1     1    30     6    43     6    48 0.69 -
Utg33250:143885-146833 -            983 4064at4891           -            639  2.4e-241  799.8  31.3   2   6   4.7e-79   1.6e-76  255.2   0.7    30   186    69   238    39   241 0.89 -
Utg33250:143885-146833 -            983 4064at4891           -            639  2.4e-241  799.8  31.3   3   6   3.1e-11     1e-08   31.2   0.1   187   215   260   288   245   303 0.85 -
Utg33250:143885-146833 -            983 4064at4891           -            639  2.4e-241  799.8  31.3   4   6   4.7e-20   1.6e-17   60.3   0.1   218   272   335   391   306   401 0.83 -
Utg33250:143885-146833 -            983 4064at4891           -            639  2.4e-241  799.8  31.3   5   6  9.8e-138  3.3e-135  449.1   5.4   267   605   418   834   407   842 0.83 -
Utg33250:143885-146833 -            983 4064at4891           -            639  2.4e-241  799.8  31.3   6   6   0.00012      0.04    9.4   0.7   619   639   956   981   938   981 0.72 -
Utg33286:79504-82719   -           1072 4064at4891           -            639     1e-67  226.2   6.6   1   2   3.3e-29   1.1e-26   90.5   0.0    31   215    39   247    29   263 0.76 -
Utg33286:79504-82719   -           1072 4064at4891           -            639     1e-67  226.2   6.6   2   2   9.4e-42   3.2e-39  132.0   3.6   218   524   303   673   293   786 0.74 -
Utg33252:411733-414924 -           1064 4064at4891           -            639   1.8e-37  126.2   6.7   1   3     2e-20   6.6e-18   61.6   0.0    32   258   143   415   139   427 0.68 -
Utg33252:411733-414924 -           1064 4064at4891           -            639   1.8e-37  126.2   6.7   2   3   3.1e-18     1e-15   54.3   3.4   298   472   480   682   441   690 0.71 -
Utg33252:411733-414924 -           1064 4064at4891           -            639   1.8e-37  126.2   6.7   3   3   0.00076      0.26    6.8   0.0   553   607   821   876   707   892 0.67 -
Utg33254:850630-853308 -            893 4064at4891           -            639   8.1e-21   71.2   5.8   1   4   8.1e-17   2.7e-14   49.6   0.1    30   172    47   187    30   206 0.82 -
Utg33254:850630-853308 -            893 4064at4891           -            639   8.1e-21   71.2   5.8   2   4     0.042        14    1.0   0.0   183   224   254   293   246   301 0.87 -
Utg33254:850630-853308 -            893 4064at4891           -            639   8.1e-21   71.2   5.8   3   4   1.7e-06   0.00056   15.5   0.2   338   357   442   461   428   466 0.84 -
Utg33254:850630-853308 -            893 4064at4891           -            639   8.1e-21   71.2   5.8   4   4    0.0077       2.6    3.4   0.1   452   608   644   809   635   822 0.60 -
Utg33252:241856-243517 -            554 4064at4891           -            639   2.1e-11   40.1   0.1   1   2   1.1e-08   3.5e-06   22.8   0.0    40   167    12   137     5   153 0.79 -
Utg33252:241856-243517 -            554 4064at4891           -            639   2.1e-11   40.1   0.1   2   2   1.7e-06   0.00056   15.5   0.0   424   480   302   354   151   384 0.79 -
Utg33250:372580-375846 -           1089 4064at4891           -            639   1.2e-08   30.9   0.0   1   4     2e-06   0.00068   15.3   0.0    25    90    51   116    30   134 0.86 -
Utg33250:372580-375846 -           1089 4064at4891           -            639   1.2e-08   30.9   0.0   2   4    0.0014      0.47    5.9   0.0   221   253   391   423   384   429 0.88 -
Utg33250:372580-375846 -           1089 4064at4891           -            639   1.2e-08   30.9   0.0   3   4     0.079        26    0.1   0.0   289   353   532   599   524   625 0.82 -
Utg33250:372580-375846 -           1089 4064at4891           -            639   1.2e-08   30.9   0.0   4   4    0.0078       2.6    3.4   0.0   450   597   725   875   712   898 0.57 -
Utg33252:62676-67396   -            953 4064at4891           -            639   9.4e-06   21.4   6.0   1   4   8.2e-07   0.00028   16.6   0.0    37   166   151   278   141   289 0.78 -
Utg33252:62676-67396   -            953 4064at4891           -            639   9.4e-06   21.4   6.0   2   4    0.0021      0.72    5.3   0.8   338   385   371   420   330   428 0.79 -
